 GRIDCODE,CVIDE,Fa,USs4ginMUNICIPIO (m2)
       46081 ,        5027 ,   4.54957801E-04 ,   425823104.    
       46082 ,        5027 ,   0.00000000     ,   425823104.    
       46083 ,        5027 ,   0.00000000     ,   425823104.    
       46426 ,        5027 ,   0.00000000     ,   425823104.    
       46428 ,        5027 ,   4.50520590E-02 ,   425823104.    
       46429 ,        5027 ,   1.96914133E-02 ,   425823104.    
       46430 ,        5027 ,   4.21189815E-02 ,   425823104.    
       46431 ,        5027 ,   3.54667082E-02 ,   425823104.    
       46432 ,        5027 ,   2.70438325E-02 ,   425823104.    
       46433 ,        5027 ,   0.00000000     ,   425823104.    
       46434 ,        5027 ,   0.00000000     ,   425823104.    
       46435 ,        5027 ,   0.00000000     ,   425823104.    
       46436 ,        5027 ,   0.00000000     ,   425823104.    
       46778 ,        5027 ,   0.00000000     ,   425823104.    
       46779 ,        5027 ,   0.00000000     ,   425823104.    
       46780 ,        5027 ,   0.00000000     ,   425823104.    
       46781 ,        5027 ,   1.28567247E-02 ,   425823104.    
       46782 ,        5027 ,   5.80837168E-02 ,   425823104.    
       46783 ,        5027 ,   8.44069645E-02 ,   425823104.    
       46784 ,        5027 ,   6.26311032E-03 ,   425823104.    
       46785 ,        5027 ,   2.07385812E-02 ,   425823104.    
       46786 ,        5027 ,   0.00000000     ,   425823104.    
       46787 ,        5027 ,   0.00000000     ,   425823104.    
       47130 ,        5027 ,   0.00000000     ,   425823104.    
       47131 ,        5027 ,   0.00000000     ,   425823104.    
       47132 ,        5027 ,   0.00000000     ,   425823104.    
       47133 ,        5027 ,   0.00000000     ,   425823104.    
       47134 ,        5027 ,   1.62834930E-03 ,   425823104.    
       47135 ,        5027 ,   8.67636800E-02 ,   425823104.    
       47136 ,        5027 ,   2.76959799E-02 ,   425823104.    
       47137 ,        5027 ,   2.88374908E-03 ,   425823104.    
       47138 ,        5027 ,   0.00000000     ,   425823104.    
       47139 ,        5027 ,   0.00000000     ,   425823104.    
       47481 ,        5027 ,   0.00000000     ,   425823104.    
       47482 ,        5027 ,   0.00000000     ,   425823104.    
       47483 ,        5027 ,   0.00000000     ,   425823104.    
       47484 ,        5027 ,   0.00000000     ,   425823104.    
       47485 ,        5027 ,   0.00000000     ,   425823104.    
       47486 ,        5027 ,   1.08013581E-02 ,   425823104.    
       47487 ,        5027 ,   1.37827563E-04 ,   425823104.    
       47488 ,        5027 ,   3.75701748E-02 ,   425823104.    
       47489 ,        5027 ,   1.76249389E-02 ,   425823104.    
       47490 ,        5027 ,   3.03841233E-02 ,   425823104.    
       47491 ,        5027 ,   0.00000000     ,   425823104.    
       47833 ,        5027 ,   0.00000000     ,   425823104.    
       47834 ,        5027 ,   0.00000000     ,   425823104.    
       47835 ,        5027 ,   0.00000000     ,   425823104.    
       47836 ,        5027 ,   0.00000000     ,   425823104.    
       47837 ,        5027 ,   0.00000000     ,   425823104.    
       47838 ,        5027 ,   0.00000000     ,   425823104.    
       47839 ,        5027 ,   1.33185387E-02 ,   425823104.    
       47840 ,        5027 ,   2.15205960E-02 ,   425823104.    
       47841 ,        5027 ,   4.15979885E-02 ,   425823104.    
       47842 ,        5027 ,   9.14130546E-03 ,   425823104.    
       47843 ,        5027 ,   1.77698899E-02 ,   425823104.    
       47844 ,        5027 ,   2.74627451E-02 ,   425823104.    
       48186 ,        5027 ,   0.00000000     ,   425823104.    
       48187 ,        5027 ,   0.00000000     ,   425823104.    
       48188 ,        5027 ,   0.00000000     ,   425823104.    
       48189 ,        5027 ,   0.00000000     ,   425823104.    
       48190 ,        5027 ,   0.00000000     ,   425823104.    
       48191 ,        5027 ,   0.00000000     ,   425823104.    
       48192 ,        5027 ,   0.00000000     ,   425823104.    
       48193 ,        5027 ,   1.22507419E-02 ,   425823104.    
       48194 ,        5027 ,   4.18150388E-02 ,   425823104.    
       48195 ,        5027 ,   3.72801907E-02 ,   425823104.    
       48196 ,        5027 ,   6.53844327E-03 ,   425823104.    
       48197 ,        5027 ,   1.25955576E-02 ,   425823104.    
       48540 ,        5027 ,   0.00000000     ,   425823104.    
       48541 ,        5027 ,   0.00000000     ,   425823104.    
       48542 ,        5027 ,   0.00000000     ,   425823104.    
       48543 ,        5027 ,   0.00000000     ,   425823104.    
       48544 ,        5027 ,   0.00000000     ,   425823104.    
       48545 ,        5027 ,   3.97396833E-03 ,   425823104.    
       48546 ,        5027 ,   2.50849826E-03 ,   425823104.    
       48547 ,        5027 ,   0.00000000     ,   425823104.    
       48548 ,        5027 ,   0.00000000     ,   425823104.    
       48549 ,        5027 ,   0.00000000     ,   425823104.    
       48550 ,        5027 ,   0.00000000     ,   425823104.    
       48892 ,        5027 ,   0.00000000     ,   425823104.    
       48893 ,        5027 ,   0.00000000     ,   425823104.    
       48894 ,        5027 ,   0.00000000     ,   425823104.    
       48895 ,        5027 ,   0.00000000     ,   425823104.    
       48896 ,        5027 ,   0.00000000     ,   425823104.    
       48897 ,        5027 ,   0.00000000     ,   425823104.    
       48898 ,        5027 ,   1.67377293E-02 ,   425823104.    
       48899 ,        5027 ,   0.00000000     ,   425823104.    
       48900 ,        5027 ,   0.00000000     ,   425823104.    
       48901 ,        5027 ,   0.00000000     ,   425823104.    
       48902 ,        5027 ,   0.00000000     ,   425823104.    
       49245 ,        5027 ,   0.00000000     ,   425823104.    
       49246 ,        5027 ,   0.00000000     ,   425823104.    
       49247 ,        5027 ,   5.36633097E-03 ,   425823104.    
       49248 ,        5027 ,   8.62909760E-03 ,   425823104.    
       49249 ,        5027 ,   0.00000000     ,   425823104.    
       49250 ,        5027 ,   0.00000000     ,   425823104.    
       49251 ,        5027 ,   0.00000000     ,   425823104.    
       49252 ,        5027 ,   0.00000000     ,   425823104.    
       49253 ,        5027 ,   0.00000000     ,   425823104.    
       49254 ,        5027 ,   0.00000000     ,   425823104.    
       49598 ,        5027 ,   0.00000000     ,   425823104.    
       49599 ,        5027 ,   0.00000000     ,   425823104.    
       49600 ,        5027 ,   0.00000000     ,   425823104.    
       49601 ,        5027 ,   0.00000000     ,   425823104.    
       49602 ,        5027 ,   0.00000000     ,   425823104.    
       49603 ,        5027 ,   0.00000000     ,   425823104.    
       49604 ,        5027 ,   0.00000000     ,   425823104.    
       49605 ,        5027 ,   0.00000000     ,   425823104.    
       49953 ,        5027 ,   0.00000000     ,   425823104.    
       55252 ,        5028 ,   0.00000000     ,   38713220.0    
       55253 ,        5028 ,   0.00000000     ,   38713220.0    
       55254 ,        5028 ,   0.00000000     ,   38713220.0    
       55255 ,        5028 ,   0.00000000     ,   38713220.0    
       55605 ,        5028 ,   0.00000000     ,   38713220.0    
       55606 ,        5028 ,   0.00000000     ,   38713220.0    
       55607 ,        5028 ,   0.00000000     ,   38713220.0    
       55608 ,        5028 ,   0.00000000     ,   38713220.0    
       55609 ,        5028 ,   0.00000000     ,   38713220.0    
       55958 ,        5028 ,   0.00000000     ,   38713220.0    
       55959 ,        5028 ,   0.00000000     ,   38713220.0    
       55960 ,        5028 ,   1.51483472E-02 ,   38713220.0    
       55961 ,        5028 ,  0.204198793     ,   38713220.0    
       55962 ,        5028 ,   0.00000000     ,   38713220.0    
       56310 ,        5028 ,   4.20495383E-02 ,   38713220.0    
       56311 ,        5028 ,   5.36791161E-02 ,   38713220.0    
       56312 ,        5028 ,  0.206479654     ,   38713220.0    
       56313 ,        5028 ,  0.150861159     ,   38713220.0    
       56314 ,        5028 ,   8.57531205E-02 ,   38713220.0    
       56315 ,        5028 ,   0.00000000     ,   38713220.0    
       56665 ,        5028 ,  0.178007841     ,   38713220.0    
       56666 ,        5028 ,   0.00000000     ,   38713220.0    
       56667 ,        5028 ,   0.00000000     ,   38713220.0    
       56668 ,        5028 ,   0.00000000     ,   38713220.0    
       57017 ,        5028 ,   0.00000000     ,   38713220.0    
       57018 ,        5028 ,   6.38224036E-02 ,   38713220.0    
       57019 ,        5028 ,   0.00000000     ,   38713220.0    
       57020 ,        5028 ,   0.00000000     ,   38713220.0    
       57021 ,        5028 ,   0.00000000     ,   38713220.0    
       57369 ,        5028 ,   0.00000000     ,   38713220.0    
       57370 ,        5028 ,   0.00000000     ,   38713220.0    
       57371 ,        5028 ,   0.00000000     ,   38713220.0    
       57372 ,        5028 ,   0.00000000     ,   38713220.0    
       57373 ,        5028 ,   0.00000000     ,   38713220.0    
       57722 ,        5028 ,   0.00000000     ,   38713220.0    
       57723 ,        5028 ,   0.00000000     ,   38713220.0    
       57724 ,        5028 ,   0.00000000     ,   38713220.0    
       57725 ,        5028 ,   0.00000000     ,   38713220.0    
       57726 ,        5028 ,   0.00000000     ,   38713220.0    
       58076 ,        5028 ,   0.00000000     ,   38713220.0    
       58077 ,        5028 ,   0.00000000     ,   38713220.0    
       58078 ,        5028 ,   0.00000000     ,   38713220.0    
       58079 ,        5028 ,   0.00000000     ,   38713220.0    
       51717 ,        5029 ,   0.00000000     ,   38924388.0    
       52069 ,        5029 ,   1.03253555E-02 ,   38924388.0    
       52070 ,        5029 ,   0.00000000     ,   38924388.0    
       52071 ,        5029 ,   0.00000000     ,   38924388.0    
       52422 ,        5029 ,   0.00000000     ,   38924388.0    
       52423 ,        5029 ,  0.134742036     ,   38924388.0    
       52424 ,        5029 ,   8.53951871E-02 ,   38924388.0    
       52775 ,        5029 ,   2.49744713E-04 ,   38924388.0    
       52776 ,        5029 ,  0.769067764     ,   38924388.0    
       52777 ,        5029 ,   2.19943700E-04 ,   38924388.0    
       41842 ,        5030 ,   0.00000000     ,   685549888.    
       42193 ,        5030 ,   0.00000000     ,   685549888.    
       42194 ,        5030 ,   0.00000000     ,   685549888.    
       42195 ,        5030 ,   1.31195635E-02 ,   685549888.    
       42196 ,        5030 ,   2.99581164E-03 ,   685549888.    
       42197 ,        5030 ,   0.00000000     ,   685549888.    
       42546 ,        5030 ,   0.00000000     ,   685549888.    
       42547 ,        5030 ,   0.00000000     ,   685549888.    
       42548 ,        5030 ,   1.17990840E-02 ,   685549888.    
       42549 ,        5030 ,   8.03116709E-03 ,   685549888.    
       42550 ,        5030 ,   0.00000000     ,   685549888.    
       42894 ,        5030 ,   3.20324861E-03 ,   685549888.    
       42895 ,        5030 ,   3.98015091E-03 ,   685549888.    
       42896 ,        5030 ,   0.00000000     ,   685549888.    
       42897 ,        5030 ,   0.00000000     ,   685549888.    
       42898 ,        5030 ,   0.00000000     ,   685549888.    
       42899 ,        5030 ,   0.00000000     ,   685549888.    
       42900 ,        5030 ,   0.00000000     ,   685549888.    
       42901 ,        5030 ,   0.00000000     ,   685549888.    
       42902 ,        5030 ,   0.00000000     ,   685549888.    
       42903 ,        5030 ,   0.00000000     ,   685549888.    
       43247 ,        5030 ,   0.00000000     ,   685549888.    
       43248 ,        5030 ,   0.00000000     ,   685549888.    
       43249 ,        5030 ,   0.00000000     ,   685549888.    
       43250 ,        5030 ,   0.00000000     ,   685549888.    
       43251 ,        5030 ,   0.00000000     ,   685549888.    
       43252 ,        5030 ,   3.82199418E-03 ,   685549888.    
       43253 ,        5030 ,   0.00000000     ,   685549888.    
       43254 ,        5030 ,   0.00000000     ,   685549888.    
       43255 ,        5030 ,   0.00000000     ,   685549888.    
       43256 ,        5030 ,   0.00000000     ,   685549888.    
       43601 ,        5030 ,   0.00000000     ,   685549888.    
       43602 ,        5030 ,   0.00000000     ,   685549888.    
       43603 ,        5030 ,   0.00000000     ,   685549888.    
       43604 ,        5030 ,   1.06924027E-02 ,   685549888.    
       43605 ,        5030 ,   9.32276156E-03 ,   685549888.    
       43606 ,        5030 ,   0.00000000     ,   685549888.    
       43607 ,        5030 ,   0.00000000     ,   685549888.    
       43608 ,        5030 ,   0.00000000     ,   685549888.    
       43609 ,        5030 ,   3.50732682E-03 ,   685549888.    
       43610 ,        5030 ,   2.28108693E-04 ,   685549888.    
       43954 ,        5030 ,   0.00000000     ,   685549888.    
       43955 ,        5030 ,   0.00000000     ,   685549888.    
       43956 ,        5030 ,   5.18749841E-03 ,   685549888.    
       43957 ,        5030 ,   9.73687449E-04 ,   685549888.    
       43958 ,        5030 ,   1.35058239E-02 ,   685549888.    
       43959 ,        5030 ,   9.17519536E-03 ,   685549888.    
       43960 ,        5030 ,   1.43817263E-02 ,   685549888.    
       43961 ,        5030 ,   0.00000000     ,   685549888.    
       43962 ,        5030 ,   0.00000000     ,   685549888.    
       44306 ,        5030 ,   0.00000000     ,   685549888.    
