 GRIDCODE,CVIDE,Fv,USs4ginMUNICIPIO (m2)
       61895 ,        8006 ,   1.62477125E-04 ,   647304384.    
       49547 ,        8007 ,   4.95704357E-03 ,   5.18993766E+09
       49548 ,        8007 ,   4.85122111E-03 ,   5.18993766E+09
       49899 ,        8007 ,   1.30783964E-03 ,   5.18993766E+09
       49900 ,        8007 ,   1.35646900E-02 ,   5.18993766E+09
       49901 ,        8007 ,   1.48007125E-02 ,   5.18993766E+09
       49902 ,        8007 ,   4.04760381E-03 ,   5.18993766E+09
       50250 ,        8007 ,   4.22398676E-04 ,   5.18993766E+09
       50251 ,        8007 ,   7.57671008E-03 ,   5.18993766E+09
       50252 ,        8007 ,   1.32965744E-02 ,   5.18993766E+09
       50253 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50254 ,        8007 ,   1.55721689E-02 ,   5.18993766E+09
       50255 ,        8007 ,   1.13738077E-02 ,   5.18993766E+09
       50256 ,        8007 ,   1.05978997E-05 ,   5.18993766E+09
       50602 ,        8007 ,   5.10867918E-04 ,   5.18993766E+09
       50603 ,        8007 ,   1.08229332E-02 ,   5.18993766E+09
       50604 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50605 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50606 ,        8007 ,   1.52305765E-02 ,   5.18993766E+09
       50607 ,        8007 ,   1.48491776E-02 ,   5.18993766E+09
       50608 ,        8007 ,   1.43012665E-02 ,   5.18993766E+09
       50609 ,        8007 ,   3.85343970E-04 ,   5.18993766E+09
       50954 ,        8007 ,   5.29499608E-04 ,   5.18993766E+09
       50955 ,        8007 ,   9.33534838E-03 ,   5.18993766E+09
       50956 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50957 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50958 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50959 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50960 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       50961 ,        8007 ,   1.55126890E-02 ,   5.18993766E+09
       50962 ,        8007 ,   3.16056050E-03 ,   5.18993766E+09
       51307 ,        8007 ,   9.94897215E-04 ,   5.18993766E+09
       51308 ,        8007 ,   1.31770149E-02 ,   5.18993766E+09
       51309 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51310 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51311 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51312 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51313 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51314 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51315 ,        8007 ,   6.50001271E-03 ,   5.18993766E+09
       51316 ,        8007 ,   3.65556734E-05 ,   5.18993766E+09
       51661 ,        8007 ,   5.10226889E-03 ,   5.18993766E+09
       51662 ,        8007 ,   1.55915571E-02 ,   5.18993766E+09
       51663 ,        8007 ,   1.55388229E-02 ,   5.18993766E+09
       51664 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51665 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51666 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       51667 ,        8007 ,   1.40919490E-02 ,   5.18993766E+09
       51668 ,        8007 ,   1.36963930E-02 ,   5.18993766E+09
       51669 ,        8007 ,   3.47018614E-03 ,   5.18993766E+09
       52014 ,        8007 ,   5.96679514E-03 ,   5.18993766E+09
       52015 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52016 ,        8007 ,   1.55823864E-02 ,   5.18993766E+09
       52017 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52018 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52019 ,        8007 ,   1.47066293E-02 ,   5.18993766E+09
       52020 ,        8007 ,   1.04084453E-02 ,   5.18993766E+09
       52021 ,        8007 ,   1.55886924E-02 ,   5.18993766E+09
       52022 ,        8007 ,   1.03339246E-02 ,   5.18993766E+09
       52023 ,        8007 ,   2.93482626E-05 ,   5.18993766E+09
       52367 ,        8007 ,   9.31732543E-03 ,   5.18993766E+09
       52368 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52369 ,        8007 ,   1.55629320E-02 ,   5.18993766E+09
       52370 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52371 ,        8007 ,   1.55638512E-02 ,   5.18993766E+09
       52372 ,        8007 ,   1.37188379E-02 ,   5.18993766E+09
       52373 ,        8007 ,   1.04831234E-02 ,   5.18993766E+09
       52374 ,        8007 ,   6.15760405E-03 ,   5.18993766E+09
       52375 ,        8007 ,   2.46054871E-04 ,   5.18993766E+09
       52719 ,        8007 ,   8.32491241E-06 ,   5.18993766E+09
       52720 ,        8007 ,   1.34022068E-02 ,   5.18993766E+09
       52721 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52722 ,        8007 ,   1.56027880E-02 ,   5.18993766E+09
       52723 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52724 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       52725 ,        8007 ,   1.45995263E-02 ,   5.18993766E+09
       52726 ,        8007 ,   6.86821342E-03 ,   5.18993766E+09
       53073 ,        8007 ,   1.05174184E-02 ,   5.18993766E+09
       53074 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       53075 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       53076 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       53077 ,        8007 ,   1.36563294E-02 ,   5.18993766E+09
       53078 ,        8007 ,   8.45025852E-03 ,   5.18993766E+09
       53079 ,        8007 ,   7.94531254E-04 ,   5.18993766E+09
       53425 ,        8007 ,   1.79758586E-04 ,   5.18993766E+09
       53426 ,        8007 ,   1.11487648E-02 ,   5.18993766E+09
       53427 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       53428 ,        8007 ,   1.56071242E-02 ,   5.18993766E+09
       53429 ,        8007 ,   1.49801504E-02 ,   5.18993766E+09
       53430 ,        8007 ,   2.61756126E-03 ,   5.18993766E+09
       53779 ,        8007 ,   2.79276958E-03 ,   5.18993766E+09
       53780 ,        8007 ,   4.55040159E-03 ,   5.18993766E+09
       53781 ,        8007 ,   1.89456588E-03 ,   5.18993766E+09
       53782 ,        8007 ,   1.43750745E-03 ,   5.18993766E+09
       51296 ,        8008 ,   9.63721331E-03 ,   2.11512090E+09
       51297 ,        8008 ,   4.28995257E-03 ,   2.11512090E+09
       51648 ,        8008 ,   1.98099576E-03 ,   2.11512090E+09
       51649 ,        8008 ,   9.25364904E-03 ,   2.11512090E+09
       51650 ,        8008 ,   3.33315805E-02 ,   2.11512090E+09
       51651 ,        8008 ,   1.99868972E-03 ,   2.11512090E+09
       52001 ,        8008 ,   1.29472092E-02 ,   2.11512090E+09
       52002 ,        8008 ,   2.00102478E-02 ,   2.11512090E+09
       52003 ,        8008 ,   3.32169868E-02 ,   2.11512090E+09
       52004 ,        8008 ,   7.92295951E-03 ,   2.11512090E+09
       52005 ,        8008 ,   2.05041710E-02 ,   2.11512090E+09
       52006 ,        8008 ,   2.04565264E-02 ,   2.11512090E+09
       52354 ,        8008 ,   2.48294906E-03 ,   2.11512090E+09
       52355 ,        8008 ,   2.23879050E-02 ,   2.11512090E+09
       52356 ,        8008 ,   3.80898826E-02 ,   2.11512090E+09
       52357 ,        8008 ,   3.82564552E-02 ,   2.11512090E+09
       52358 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52359 ,        8008 ,   3.53500918E-02 ,   2.11512090E+09
       52360 ,        8008 ,   1.22686075E-02 ,   2.11512090E+09
       52361 ,        8008 ,   6.10203366E-04 ,   2.11512090E+09
       52708 ,        8008 ,   1.25636049E-02 ,   2.11512090E+09
       52709 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52710 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52711 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52712 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52713 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       52714 ,        8008 ,   3.12719308E-02 ,   2.11512090E+09
       52715 ,        8008 ,   9.64826322E-04 ,   2.11512090E+09
       53061 ,        8008 ,   2.50170706E-03 ,   2.11512090E+09
       53062 ,        8008 ,   2.31514107E-02 ,   2.11512090E+09
       53063 ,        8008 ,   3.76462862E-02 ,   2.11512090E+09
       53064 ,        8008 ,   3.82956825E-02 ,   2.11512090E+09
       53065 ,        8008 ,   3.80058400E-02 ,   2.11512090E+09
       53066 ,        8008 ,   3.61771248E-02 ,   2.11512090E+09
       53067 ,        8008 ,   2.01111883E-02 ,   2.11512090E+09
       53416 ,        8008 ,   2.32419763E-02 ,   2.11512090E+09
       53417 ,        8008 ,   3.81074399E-02 ,   2.11512090E+09
       53418 ,        8008 ,   3.82814333E-02 ,   2.11512090E+09
       53419 ,        8008 ,   2.89484020E-02 ,   2.11512090E+09
       53420 ,        8008 ,   5.57582593E-03 ,   2.11512090E+09
       53770 ,        8008 ,   3.24815884E-02 ,   2.11512090E+09
       53771 ,        8008 ,   2.83201057E-02 ,   2.11512090E+09
       54123 ,        8008 ,   3.73294088E-03 ,   2.11512090E+09
       54124 ,        8008 ,   5.85028855E-03 ,   2.11512090E+09
       55181 ,        8009 ,   2.38842098E-03 ,   2.50698112E+09
       55182 ,        8009 ,   2.46657117E-04 ,   2.50698112E+09
       55185 ,        8009 ,   2.03357241E-03 ,   2.50698112E+09
       55186 ,        8009 ,   2.36506038E-03 ,   2.50698112E+09
       55532 ,        8009 ,   7.22185068E-04 ,   2.50698112E+09
       55533 ,        8009 ,   9.73715633E-03 ,   2.50698112E+09
       55534 ,        8009 ,   2.03784723E-02 ,   2.50698112E+09
       55535 ,        8009 ,   1.69978123E-02 ,   2.50698112E+09
       55536 ,        8009 ,   1.76770427E-05 ,   2.50698112E+09
       55537 ,        8009 ,   1.09479553E-03 ,   2.50698112E+09
       55538 ,        8009 ,   2.45381668E-02 ,   2.50698112E+09
       55539 ,        8009 ,   2.25392375E-02 ,   2.50698112E+09
       55540 ,        8009 ,   6.24023238E-03 ,   2.50698112E+09
       55885 ,        8009 ,   2.53953040E-03 ,   2.50698112E+09
       55886 ,        8009 ,   1.72925964E-02 ,   2.50698112E+09
       55887 ,        8009 ,   3.22935730E-02 ,   2.50698112E+09
       55888 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       55889 ,        8009 ,   1.97915509E-02 ,   2.50698112E+09
       55890 ,        8009 ,   2.69106012E-02 ,   2.50698112E+09
       55891 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       55892 ,        8009 ,   3.01052406E-02 ,   2.50698112E+09
       55893 ,        8009 ,   1.35149145E-02 ,   2.50698112E+09
       56239 ,        8009 ,   1.41829858E-03 ,   2.50698112E+09
       56240 ,        8009 ,   2.95952354E-02 ,   2.50698112E+09
       56241 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       56242 ,        8009 ,   1.76725816E-02 ,   2.50698112E+09
       56243 ,        8009 ,   2.06464306E-02 ,   2.50698112E+09
       56244 ,        8009 ,   3.08086909E-02 ,   2.50698112E+09
       56245 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       56246 ,        8009 ,   2.01641005E-02 ,   2.50698112E+09
       56593 ,        8009 ,   2.41616853E-02 ,   2.50698112E+09
       56594 ,        8009 ,   2.98934747E-02 ,   2.50698112E+09
       56595 ,        8009 ,   2.29365043E-02 ,   2.50698112E+09
       56596 ,        8009 ,   3.00841294E-02 ,   2.50698112E+09
       56597 ,        8009 ,   2.54179910E-02 ,   2.50698112E+09
       56598 ,        8009 ,   3.16260941E-02 ,   2.50698112E+09
       56599 ,        8009 ,   1.26966815E-02 ,   2.50698112E+09
       56946 ,        8009 ,   2.26996951E-02 ,   2.50698112E+09
       56947 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       56948 ,        8009 ,   3.19857076E-02 ,   2.50698112E+09
       56949 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       56950 ,        8009 ,   3.09220999E-02 ,   2.50698112E+09
       56951 ,        8009 ,   1.73916612E-02 ,   2.50698112E+09
       56952 ,        8009 ,   3.97807639E-03 ,   2.50698112E+09
       57299 ,        8009 ,   1.53648481E-02 ,   2.50698112E+09
       57300 ,        8009 ,   3.23097780E-02 ,   2.50698112E+09
       57301 ,        8009 ,   2.92441640E-02 ,   2.50698112E+09
       57302 ,        8009 ,   1.94890331E-02 ,   2.50698112E+09
       57303 ,        8009 ,   1.28365383E-02 ,   2.50698112E+09
       57652 ,        8009 ,   2.16245162E-03 ,   2.50698112E+09
       57653 ,        8009 ,   1.56382974E-02 ,   2.50698112E+09
       57654 ,        8009 ,   1.76953506E-02 ,   2.50698112E+09
       57655 ,        8009 ,   5.55424113E-03 ,   2.50698112E+09
       63658 ,        8010 ,   0.00000000     ,   7.47629926E+09
       63659 ,        8010 ,   1.03841849E-05 ,   7.47629926E+09
       63663 ,        8010 ,   5.47473202E-04 ,   7.47629926E+09
       63664 ,        8010 ,   7.90622435E-04 ,   7.47629926E+09
       63665 ,        8010 ,   3.83795123E-04 ,   7.47629926E+09
       64011 ,        8010 ,   1.05507439E-03 ,   7.47629926E+09
       64012 ,        8010 ,   7.05368351E-03 ,   7.47629926E+09
       64013 ,        8010 ,   6.00168062E-03 ,   7.47629926E+09
       64014 ,        8010 ,   5.66358911E-03 ,   7.47629926E+09
       64015 ,        8010 ,   7.16651790E-03 ,   7.47629926E+09
       64016 ,        8010 ,   1.02802804E-02 ,   7.47629926E+09
       64017 ,        8010 ,   1.01218382E-02 ,   7.47629926E+09
       64018 ,        8010 ,   9.77354497E-03 ,   7.47629926E+09
       64019 ,        8010 ,   8.19884986E-03 ,   7.47629926E+09
       64020 ,        8010 ,   7.11057661E-03 ,   7.47629926E+09
       64021 ,        8010 ,   2.52844859E-03 ,   7.47629926E+09
       64364 ,        8010 ,   1.27230887E-03 ,   7.47629926E+09
       64365 ,        8010 ,   1.07500199E-02 ,   7.47629926E+09
       64366 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64367 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64368 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64369 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64370 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64371 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64372 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64373 ,        8010 ,   6.59769075E-03 ,   7.47629926E+09
       64374 ,        8010 ,   4.18855484E-09 ,   7.47629926E+09
       64717 ,        8010 ,   4.81605437E-03 ,   7.47629926E+09
       64718 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64719 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64720 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64721 ,        8010 ,   1.08263111E-02 ,   7.47629926E+09
       64722 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64723 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64724 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       64725 ,        8010 ,   1.00375535E-02 ,   7.47629926E+09
       64726 ,        8010 ,   4.24077269E-04 ,   7.47629926E+09
       65069 ,        8010 ,   1.49310124E-03 ,   7.47629926E+09
       65070 ,        8010 ,   7.95676373E-03 ,   7.47629926E+09
       65071 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65072 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65073 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65074 ,        8010 ,   9.36075300E-03 ,   7.47629926E+09
       65075 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65076 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65077 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65078 ,        8010 ,   1.04692373E-02 ,   7.47629926E+09
       65079 ,        8010 ,   6.15280587E-04 ,   7.47629926E+09
       65421 ,        8010 ,   0.00000000     ,   7.47629926E+09
       65422 ,        8010 ,   8.07759527E-04 ,   7.47629926E+09
       65423 ,        8010 ,   7.19647156E-03 ,   7.47629926E+09
       65424 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65425 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65426 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65427 ,        8010 ,   1.04028741E-02 ,   7.47629926E+09
       65428 ,        8010 ,   9.64405201E-03 ,   7.47629926E+09
       65429 ,        8010 ,   1.07347611E-02 ,   7.47629926E+09
       65430 ,        8010 ,   6.95336051E-03 ,   7.47629926E+09
       65431 ,        8010 ,   3.20325582E-03 ,   7.47629926E+09
       65432 ,        8010 ,   4.09513996E-06 ,   7.47629926E+09
       65774 ,        8010 ,   1.68849027E-03 ,   7.47629926E+09
       65775 ,        8010 ,   1.14108421E-04 ,   7.47629926E+09
       65776 ,        8010 ,   6.50617434E-03 ,   7.47629926E+09
       65777 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65778 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65779 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       65780 ,        8010 ,   1.00101652E-02 ,   7.47629926E+09
       65781 ,        8010 ,   8.59662332E-03 ,   7.47629926E+09
       65782 ,        8010 ,   8.63536913E-03 ,   7.47629926E+09
       65783 ,        8010 ,   3.15029291E-03 ,   7.47629926E+09
       66129 ,        8010 ,   4.96909674E-03 ,   7.47629926E+09
       66130 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66131 ,        8010 ,   1.07089831E-02 ,   7.47629926E+09
       66132 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66133 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66134 ,        8010 ,   1.01794098E-02 ,   7.47629926E+09
       66135 ,        8010 ,   7.01336376E-03 ,   7.47629926E+09
       66136 ,        8010 ,   6.92242151E-03 ,   7.47629926E+09
       66482 ,        8010 ,   4.61792573E-03 ,   7.47629926E+09
       66483 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66484 ,        8010 ,   1.07743852E-02 ,   7.47629926E+09
       66485 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66486 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66487 ,        8010 ,   1.08342376E-02 ,   7.47629926E+09
       66488 ,        8010 ,   4.38112672E-03 ,   7.47629926E+09
       66489 ,        8010 ,   7.44254654E-03 ,   7.47629926E+09
       66490 ,        8010 ,   1.38186306E-05 ,   7.47629926E+09
       66835 ,        8010 ,   4.26578149E-03 ,   7.47629926E+09
