GRIDCODE,CVENTMUN,Suma de Fter
19721,4004,0.160204645
19746,23004,0.09927169
19747,23004,0.029439758
19758,23004,0.034986479
19915,14027,0.042935379
19917,14027,0.147671725
19918,14027,0.202209023
19919,14027,0.181265214
19920,14027,0.018918118
19921,6008,0.670312252
19923,14099,0.005956808
19923,14122,0.234144376
19924,6003,0.639572047
19924,14122,0.275048449
19925,6003,0.319055939
19925,14122,0.009600736
19927,14103,0.028158925
19929,14087,0.086296482
19937,14049,0.055464222
19946,16090,1
19946,16111,0.360738125
19948,16079,0.042694524
19950,16066,0.982788836
19950,16079,0.957305476
19950,16082,0.002671851
19951,16066,0.017211163
19952,16001,1
19957,16101,0.244809353
19967,15111,0.105227846
19967,15114,0.054902821
19968,15114,0.161761003
19969,15005,0.125687303
19969,15114,0.213573807
19970,15005,0.248739451
19971,15005,0.032024701
19971,15106,0.150346239
19972,15067,0.358570953
19972,15087,0.516962631
19972,15106,0.093679052
19973,15067,0.487451055
19973,15106,0.026800523
19975,15037,0.435382511
19980,15029,0.241075429
19981,15029,0.758924571
19981,15099,0.355413943
19985,21134,0.436083341
19985,21180,0.833772547
19986,29015,0.010830351
19987,29012,0.96173136
19987,29014,0.364283053
19987,29015,0.412509296
19987,29024,0.367856873
19987,29040,0.065555112
19988,29014,0.001639059
19988,29024,0.605841212
19988,29040,0.047959916
19989,29040,0.281881049
19989,29043,1
19990,29005,0.981647657
19990,29031,0.326470068
19992,29013,0.740441461
19993,29004,0.169382502
19993,29008,0.319039916
19993,29013,0.051443936
19994,29004,0.208117545
19994,29008,0.013500298
19995,21108,0.895726079
19995,21170,0.009453941
19996,21108,0.104273921
19996,21170,0.037689174
19999,21067,0.309592827
19999,21093,0.387084905
20000,21093,0.194880009
20000,30025,0.315827177
20001,30025,0.330805171
20001,30079,0.120868725
20002,30025,0.128828794
20002,30079,0.448257194
20002,30164,0.369137811
20003,30046,1
20003,30092,0.036468905
20003,30164,0.630862189
20005,30065,0.209787887
20005,30088,0.616182112
20006,30017,0.37656984
20006,30065,0.325330432
20006,30088,0.304478386
20007,30017,0.481817232
20007,30024,0.329422004
20007,30065,0.037785782
20007,30134,0.059227455
20008,30017,0.119438781
20008,30134,0.226618336
20009,30134,0.031486161
20010,30016,1
20074,4004,0.121789305
20075,4004,0.156813665
20081,4004,0.05845012
20100,23004,0.006296062
20265,14043,0.436021193
20266,14043,0.420283101
20269,14021,0.234192815
20269,14027,0.148796355
20270,14027,0.01375681
20271,14027,0.002403875
20272,14027,0.076937169
20273,6008,0.135814772
20273,14027,0.160765927
20274,6008,0.193872976
20275,14099,0.08790152
20276,14099,0.130464979
20276,14122,0.351153906
20281,14108,0.077426359
20282,14087,0.081843747
20282,14108,0.02150891
20283,14085,0.001217929
20283,14121,0.001072953
20285,14085,0.072207229
20286,14056,0.38914098
20286,14085,0.033877189
20287,14056,0.26157819
20291,16068,0.080227409
20291,16075,0.021786501
20292,16068,0.631317386
20292,16075,0.046554501
20293,16068,0.147618849
20294,16075,0.021447004
20294,16102,0.024906876
20298,16056,0.061114994
20310,16101,0.255403675
20312,16034,0.360397029
20313,16034,0.077321935
20314,16034,0.076982809
20315,16098,0.519376497
20316,16098,0.352350399
20319,15124,0.011537478
20320,15124,0.336392297
20321,15005,0.014490889
20321,15074,0.019562266
20321,15114,0.325500653
20322,15005,0.175063175
20326,15067,0.03099682
20326,15087,0.483037368
20328,15046,0.94714115
20328,15057,1
20332,15011,0.62588818
20332,15099,0.335977075
20334,15099,0.264567993
20337,21180,0.018186953
20337,29006,0.144882558
20337,29021,1
20338,21180,0.148040501
20339,29020,0.12357239
20340,29012,0.03826864
20340,29014,0.316417904
20341,29003,0.230691957
20341,29011,0.666608838
20341,29014,0.107177441
20341,29040,0.022487614
20341,29055,1
20342,29040,0.582116309
20343,29005,0.018352343
20343,29031,0.230239542
20343,29039,1
20345,29004,0.04650135
20345,29013,0.208114602
20346,21083,0.199101161
20346,29004,0.575998602
20347,21094,0.128503885
20350,21170,0.294751077
20351,21170,0.181631044
20353,30025,0.149340946
20353,30128,0.096059644
20354,30025,0.025778216
20354,30079,0.27405252
20354,30092,0.173278711
20355,30092,0.583683613
20356,30092,0.054464821
20357,30038,0.380732688
20357,30065,0.112433403
20358,30038,0.619267312
20358,30065,0.313701987
20358,30088,0.079339503
20359,30065,0.000960509
20361,30004,0.194456063
20362,30004,0.029401898
20362,30134,0.021065138
20362,30191,0.956199937
20363,30191,0.043800062
20427,4004,0.030984271
20428,4004,0.065374058
20434,4004,0.084503408
20435,4004,0.004732047
20453,23004,0.037740681
20465,23004,0.040391043
20618,14043,0.143695706
20621,14021,0.046640588
20622,14021,0.248936281
20627,14106,0.065692929
20628,14099,0.382953503
20628,14106,0.005788506
20629,14099,0.301066148
20629,14122,0.130052533
20630,14099,0.091657042
20631,14108,0.004787926
20631,14113,0.047591611
20632,14108,0.279497924
20632,14113,0.359151729
20633,14023,1
20633,14108,0.28443379
20633,14113,0.024405216
20634,14108,0.031848597
20634,14121,0.283992182
20638,14085,0.201136607
20640,14056,0.349280831
20640,14069,0.031624762
20644,16075,0.097834592
20645,16068,0.00406749
20645,16075,0.117084209
20645,16095,0.436256141
20646,16068,0.136768866
20646,16075,0.374548065
20647,16075,0.098170031
20647,16102,0.337198355
20648,16021,0.101178322
20649,16021,0.007736422
20649,16065,0.383031004
20649,16102,0.427759043
20651,16056,0.452029375
20652,16056,0.082918812
20653,16032,1
20663,16101,0.023496609
20665,16034,0.217359334
20666,16034,0.029036859
20667,16034,0.068193042
20668,16098,0.128273104
20673,15074,0.23196466
20673,15124,0.462874386
20674,15074,0.272494365
20678,15047,1
20679,15060,0.005400052
20680,15060,0.33886717
20681,15013,0.015016305
20681,15046,0.05285885
20681,15060,0.196966394
20682,15013,0.984983695
20682,15060,0.025782085
20685,15011,0.255023998
20685,15033,0.858125345
20686,15011,0.119087822
20686,15100,1
20687,15069,1
20687,15093,0.260903548
20687,15099,0.044040989
20688,15093,0.567354349
20689,15093,0.171742103
20689,29006,0.45765881
20690,29006,0.36448552
20692,29006,0.032973112
20692,29014,0.061781638
20692,29020,0.87642761
20692,29045,1
20693,29014,0.148700904
20694,29003,0.769308043
20694,29011,0.333391162
20694,29034,0.210443342
20696,29031,0.397670012
20696,29034,0.500431104
20697,29031,0.045620378
20697,29034,0.289125554
20699,21083,0.254342886
20699,21094,0.173614326
20700,21083,0.160451108
20700,21094,0.697881788
20701,21105,1
20703,21044,0.11220149
20703,21170,0.476474765
20706,30128,0.441187346
20707,30001,0.364976083
20707,30092,0.152103951
20707,30128,0.453919591
20707,30132,0.151460582
20708,30001,0.349489713
20709,30001,0.238895134
20709,30182,1
20711,30004,0.010068808
20712,30004,0.001782081
20713,30004,0.192332361
20714,30004,0.090125915
20787,4004,0.116436777
20788,4004,0.042777946
20805,23004,0.098937086
20806,23004,0.035810205
20807,23004,0.001042029
20808,23004,0.000518699
20818,23004,0.037640907
20966,14100,0.003671997
20967,14100,0.00877595
20974,14021,0.325603887
20975,14021,0.040884105
20976,14021,0.103742324
20978,14037,0.027880075
20979,14037,0.330458267
20979,14106,0.278889836
20980,14106,0.649628728
20985,14113,0.021837333
20987,14121,0.355741903
20988,14085,0.103314737
20988,14121,0.248259808
20990,14085,0.040248569
20991,14085,0.174349809
20993,14069,0.26627923
20997,16095,0.344423308
20998,16091,0.632546581
20998,16095,0.219320551
20999,16075,0.031069431
21000,16021,0.142185794
21000,16075,0.083403408
21001,16021,0.289718426
21002,16065,0.226668109
21003,16024,0.003038312
21003,16065,0.390300887
21004,16024,0.920522506
21004,16056,0.012141127
21005,16024,0.076439181
21005,16056,0.320755289
21006,16056,0.052542009
21006,16107,0.475854616
21013,16053,0.01987817
21020,16034,0.119512076
21025,15124,0.096920555
21026,15074,0.005057303
21026,15124,0.092275284
21027,15074,0.265873584
21028,15042,0.955796655
21028,15048,0.032732577
21028,15074,0.113415984
21029,15042,0.035683606
21029,15048,0.325649056
21034,15060,0.238632116
21035,15060,0.194352181
21036,15024,0.210328169
21036,15121,1
21038,15033,0.141874655
21038,15081,0.598502926
21039,15081,0.401497074
21043,13021,1
21044,13008,1
21051,21083,0.068169262
21052,21083,0.163829054
21053,21083,0.15410653
21055,21044,0.88779851
21059,30128,0.005242677
21059,30194,0.767530026
21060,30128,0.003590742
21060,30132,0.848539418
21061,30001,0.04663907
21062,30093,0.367604937
21063,30093,0.632395063
21064,30004,0.027311318
21065,30004,0.039423171
21065,30009,0.26420307
21066,30004,0.146252655
21066,30009,0.173521674
21067,30004,0.069134604
21067,30009,0.04162165
21140,4004,0.012822685
21141,4002,0.069588878
21141,4004,0.116395153
21165,23004,0.027555509
21171,23004,0.068045319
21329,14015,0.131550124
21331,14037,0.586342785
21332,14037,0.002976021
21335,14113,0.200723644
21336,14113,0.118552965
21339,14079,0.038637759
21341,14079,0.008689929
21341,14085,0.159964197
21341,14121,0.110933154
21343,14085,0.131059518
21344,14085,0.00286782
21345,14069,0.165191793
21346,14069,0.115168787
21347,16019,0.110307727
21348,16019,0.481918512
21349,16019,0.002765727
21351,16091,0.367453419
21353,16075,0.108102259
21353,16085,0.186770808
21354,16021,0.459181036
21359,16056,0.018498394
21359,16107,0.524145384
21365,16053,0.98012183
21365,16088,0.221228719
21366,16088,0.203456704
21368,16040,0.420296595
21369,16040,0.108940029
21371,16034,0.051196916
21371,16110,0.61206401
21375,16080,1
21378,15064,0.006315278
21379,15048,0.022267597
21379,15064,0.856259501
21379,15074,0.027707685
21380,15048,0.281571245
21380,15074,0.052286035
21381,15014,0.240667482
21381,15042,0.008519739
21381,15048,0.085171701
21381,15074,0.011638119
21382,15014,0.566036879
21382,15048,0.252607823
21384,15026,0.105229549
21384,15056,1
21385,15026,0.005262628
21387,13063,0.135783964
21387,15095,1
21389,15024,0.3998058
21389,15091,1
21390,15024,0.389866031
21390,15053,1
21390,15059,1
21392,15092,0.897424841
21393,15016,0.069946565
21393,15075,1
21393,15084,0.512665219
21393,15092,0.102575159
21394,15016,0.346951698
21394,15065,1
21403,21053,0.044775321
21406,21212,0.647535872
21407,21212,0.352464128
21408,21186,0.081660762
21409,21054,1
21409,21186,0.356229524
21412,30107,0.035798057
21412,30194,0.232469974
21413,30107,0.964201943
21414,30177,1
21415,30187,1
21417,30009,0.020803753
21417,30166,1
21418,30009,0.237917409
21420,30004,0.100420297
21420,30009,0.261932443
21421,30004,0.099290829
21489,4004,0.002243183
21493,4002,0.142730643
21494,4002,0.160406683
21517,23002,0.00011935
21517,23004,0.012196867
21518,23004,0.007185203
21524,23004,0.013347681
21525,23002,0.026113346
21525,23004,0.004623779
21674,14100,0.036818571
21675,14100,0.012793022
21681,14015,0.156882484
21682,14015,0.71156739
21684,14037,0.052342851
21684,14054,0.077102782
21685,14054,0.922897218
21688,14086,0.020497101
21688,14113,0.043955114
21689,14086,0.128618973
21689,14113,0.076823192
21690,14086,0.100555559
21690,14113,0.106959196
21691,14082,0.893842308
21692,14079,0.031640321
21692,14082,0.106157692
21693,14014,0.134345947
21693,14079,0.248197793
21694,14079,0.291243155
21694,14085,0.079756395
21696,14059,0.036696901
21697,14059,0.43332337
21698,14059,0.199145161
21698,14069,0.143631163
21698,14112,0.324943159
21699,14069,0.003031912
21700,14069,0.09516701
21701,14069,0.095227726
21701,16019,0.405008034
21704,16084,0.407414223
21705,16084,0.592585777
21705,16085,0.415532128
21706,16085,0.123796537
21719,16088,0.405801555
21720,16003,0.528281119
21720,16088,0.169513022
21721,16003,0.399740151
21721,16040,0.255555859
21721,16110,0.037105573
21722,16040,0.215207518
21722,16072,1
21724,16110,0.350830416
21727,16050,0.01192645
21728,16050,0.148575854
21729,16017,0.001977749
21729,16050,0.087030399
21731,15064,0.137425221
21731,16093,1
21732,15085,0.136282477
21733,15085,0.185933427
21734,15014,0.14155211
21737,15026,0.294519826
21738,15026,0.38717776
21739,15026,0.194933275
21739,15112,0.619269761
21740,13063,0.774609398
21740,15112,0.380730239
21742,15035,1
21742,15120,1
21745,13069,1
21746,15084,0.328198851
21747,15016,0.194664107
21747,15061,0.244085881
21748,15061,0.755914119
21755,21053,0.059253517
21761,21186,0.390296696
21768,30163,0.031035435
21846,4002,0.054203416
21854,4006,0.027818836
21862,23006,0.052165506
21863,23006,0.125180601
21864,23006,0.087602804
21865,23006,0.025898519
21878,23002,0.013880062
22025,14100,0.07700708
22026,14100,0.120066655
22027,14100,0.064584458
22028,14068,1
22028,14100,0.076723198
22035,14110,0.266953298
22036,14110,0.114935437
22041,14086,0.011191728
22042,14086,0.222797373
22043,14004,0.523128033
22043,14086,0.106112116
22046,14014,0.009805862
22046,14079,0.248242166
22047,14026,0.16717486
22047,14079,0.133348877
22048,14026,0.058255538
22049,14026,0.359408774
22049,14057,0.061417757
22049,14059,0.210163046
22051,14059,0.120671521
22051,14112,0.675056841
22053,14069,0.070894434
22054,14069,0.013783184
22054,16045,0.099444275
22061,16085,0.273900527
22061,16094,0.827795232
22062,16094,0.170501256
22068,16037,1
22068,16054,0.246065854
22072,16020,0.10058021
22073,16003,0.071978731
22073,16020,0.89941979
22079,11038,0.177621745
22079,16050,0.103183878
22081,16050,0.094161753
22082,16017,0.014561263
22082,16050,0.43522402
22083,16017,0.1226808
22083,16050,0.09452387
22084,16017,0.046911605
22086,15085,0.401815608
22087,15001,0.291149423
22087,15014,0.051743529
22087,15085,0.115192233
22089,15045,0.171443641
22089,15102,1
22090,15026,0.012876961
22090,15045,0.064534021
22094,13013,0.009442954
22094,13063,0.056454932
22096,15036,0.15973468
22096,15096,1
22099,13066,0.627983479
22099,15084,0.159135931
22100,13066,0.372016521
22100,13083,0.486021104
22100,15016,0.38843763
22101,13083,0.513978896
22104,13016,0.012034106
22104,13057,0.076215472
22105,13016,0.006128913
22107,21053,0.369049491
22108,21053,0.258539013
22111,21039,0.225888888
22112,21078,0.010747101
22114,21207,1
22115,21017,1
22115,21075,0.417331831
22116,21075,0.582668169
22116,21174,1
22119,30023,1
22121,30109,0.037109576
22121,30163,0.968964564
22122,30109,0.085550875
22123,30197,0.909044802
22124,30095,1
22124,30197,0.090955198
22197,4004,0.000592719
22199,4002,0.145157437
22204,4006,0.043920515
22205,4006,0.042720312
22207,4006,0.142996762
22208,4006,0.012179363
22213,23006,0.038885217
22214,23006,0.094170859
22215,23006,0.049407369
22221,23002,0.012287959
22222,23002,0.040455007
22223,23002,0.003861146
22375,14100,0.006616294
22376,14100,0.064802187
22377,14100,0.113065447
22378,14100,0.095044353
22379,14100,0.107573126
22381,14100,0.070717629
22382,14100,0.074133375
22387,14017,0.156041612
22388,14017,0.148979184
22388,14110,0.180918903
22389,14110,0.233736651
22392,14032,0.009136259
22393,14032,0.100816177
22394,14032,0.143031211
22394,14086,0.072441723
22395,14086,0.150140124
22396,14086,0.093727336
22397,14004,0.476871967
22398,14014,0.551711912
22399,14014,0.046501445
22400,14026,0.074756834
22400,14092,0.066656352
22401,14026,0.340403995
22401,14092,0.006331399
22402,14057,0.903585628
22403,14057,0.024726128
22403,14096,1
22405,16051,1
22407,16045,0.451658356
22407,16076,0.83648974
22408,16045,0.448897369
22408,16104,0.663719427
22409,16104,0.004420477
22410,16023,0.467283479
22411,16023,0.174754924
22411,16108,1
22415,16094,0.001703513
22416,16067,0.05139563
22417,16063,0.037748333
22418,16063,0.237330894
22419,16063,0.470714178
22419,16071,0.063851598
22420,16071,0.161733485
22421,16054,0.218917057
22421,16071,0.029266038
22422,16054,0.306564373
22423,11021,0.183299559
22423,11046,0.111636394
22423,16054,0.228452715
22427,16078,0.499607752
22428,11002,0.129278845
22428,11028,0.019037128
22429,11002,0.077465893
22430,11002,0.030487534
