GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fpv
15103,27002,722058.350,2781.187609,0.003851749
15103,27002,722058.350,9750.252947,0.013503414
15103,27002,722058.350,1325.152578,0.001835243
15104,27002,722058.350,462.9688381,0.000641179
15104,27002,722058.350,17426.26066,0.024134145
15104,27002,722058.350,2360.272443,0.003268811
15104,27006,352405.281,791.1661158,0.002245046
15104,27002,722058.350,19946.44254,0.027624419
15104,27002,722058.350,117.5565289,0.000162808
15104,27002,722058.350,7130.741903,0.009875576
15104,27002,722058.350,949.3493378,0.001314782
15104,27002,722058.350,1817.799344,0.002517524
15104,27002,722058.350,1929.440353,0.002672139
15104,27006,352405.281,422.8860941,0.001199999
15104,27002,722058.350,960.8157168,0.001330662
15105,27006,352405.281,23103.53316,0.065559554
15105,27006,352405.281,11000.4191,0.03121525
15106,27006,352405.281,3268.50315,0.009274842
15106,27006,352405.281,7869.165992,0.022329875
15106,27006,352405.281,1755.781987,0.004982281
15106,27006,352405.281,1187.265144,0.003369033
15106,27006,352405.281,4281.815389,0.012150259
15106,27006,352405.281,11291.1561,0.032040258
15106,27006,352405.281,8336.490564,0.023655975
15106,27006,352405.281,914.6970324,0.002595583
15106,27006,352405.281,1057.30177,0.003000244
15106,27006,352405.281,582.9170462,0.00165411
15106,27006,352405.281,77.96842955,0.000221246
15106,27006,352405.281,768.6583857,0.002181177
15106,27006,352405.281,6802.127424,0.019302002
15106,27006,352405.281,5899.019646,0.016739305
15106,27006,352405.281,4107.677208,0.011656117
15107,27006,352405.281,6874.083363,0.019506187
15107,27006,352405.281,6489.721351,0.018415505
15107,27006,352405.281,9198.787141,0.026102864
15108,27004,778447.013,299.28982,0.00038447
15108,27006,352405.281,1120.893735,0.003180695
15108,27010,160782.270,2373.310056,0.014761019
15109,27004,778447.013,7075.953616,0.009089833
15109,27004,778447.013,10660.03928,0.013693982
15109,27004,778447.013,7587.010182,0.009746341
15109,27004,778447.013,3150.354676,0.004046974
15109,27004,778447.013,9677.231652,0.012431458
15109,27004,778447.013,2354.311815,0.00302437
15109,27004,778447.013,8437.656867,0.01083909
15109,27004,778447.013,13625.40907,0.017503322
15109,27013,116868.523,6201.493791,0.05306385
15109,27004,778447.013,4500.584675,0.005781491
15109,27013,116868.523,336.1747775,0.002876521
15109,27004,778447.013,1562.996171,0.002007839
15109,27013,116868.523,2015.936415,0.01724961
15109,27013,116868.523,12055.49481,0.103154336
15109,27004,778447.013,6038.778403,0.007757469
15109,27013,116868.523,7179.354801,0.061431039
15109,27004,778447.013,557.7300254,0.000716465
15110,27004,778447.013,2528.89632,0.003248643
15110,27004,778447.013,16470.39095,0.021158012
15110,27004,778447.013,1374.743692,0.001766008
15110,27004,778447.013,8412.236197,0.010806434
15110,27004,778447.013,522.2068812,0.000670832
15110,27004,778447.013,2927.012085,0.003760066
15114,27012,443941.103,338.3815113,0.000762222
15115,27012,443941.103,1598.881957,0.003601563
15115,27012,443941.103,874.3304954,0.001969474
15115,27012,443941.103,19067.61038,0.042950766
15116,27011,316352.435,9575.18599,0.030267464
15116,27012,443941.103,15551.82968,0.03503129
15117,27011,316352.435,1938.322809,0.006127099
15117,27011,316352.435,17610.79248,0.055668269
15118,27011,316352.435,11166.92947,0.035299015
15118,27011,316352.435,10024.65058,0.031688236
15118,27011,316352.435,13775.56197,0.043544985
15122,04007,181597.766,4684.429898,0.025795636
15123,27007,171868.973,3483.958754,0.020271016
15123,27007,171868.973,1712.205911,0.009962275
15123,04007,181597.766,1935.699904,0.010659272
15123,04007,181597.766,5372.225894,0.029583106
15123,04003,777820.542,8589.819382,0.011043446
15123,27007,171868.973,4120.439273,0.023974306
15123,04003,777820.542,5939.15999,0.007635643
15123,04007,181597.766,12914.27995,0.071114751
15124,04003,777820.542,385.279427,0.000495332
15124,04003,777820.542,5225.187553,0.006717729
15129,27001,485313.405,1708.69773,0.003520813
15130,27001,485313.405,4978.023742,0.010257338
15130,27001,485313.405,7994.211997,0.016472267
15130,27001,485313.405,645.8829205,0.001330857
15130,27001,485313.405,1867.660898,0.00384836
15133,04011,316616.395,12509.31622,0.039509376
15134,04011,316616.395,15893.24964,0.050197178
15136,04011,316616.395,5785.106733,0.018271659
15137,04011,316616.395,4002.01936,0.012639962
15138,04011,316616.395,8562.737807,0.027044518
15337,16008,343495.525,3368.076652,0.0098053
15338,16008,343495.525,17017.34606,0.049541682
15351,16010,283785.803,26140.40807,0.092113164
15352,16010,283785.803,2446.013485,0.008619224
15352,16010,283785.803,18089.69463,0.063744185
15352,16010,283785.803,10241.11041,0.036087466
15352,16010,283785.803,989.5777258,0.003487059
15353,16010,283785.803,6508.064892,0.022933018
15353,16010,283785.803,14408.33218,0.050771857
15353,16010,283785.803,157.1721404,0.000553841
15354,16010,283785.803,20284.1369,0.071476926
15356,16010,283785.803,11248.64388,0.039637796
15357,16010,283785.803,4343.051002,0.015303976
15357,16010,283785.803,13189.77883,0.046477938
15367,12073,188122.509,4986.698227,0.026507717
15367,12073,188122.509,1139.558975,0.006057537
15368,12022,321794.762,15328.84959,0.047635485
15368,12073,188122.509,9107.342123,0.048411762
15369,12022,321794.762,10198.98327,0.031694062
15371,12050,77879.181,4251.324238,0.054588712
15371,12050,77879.181,5433.423172,0.069767338
15371,12050,77879.181,1859.544669,0.023877301
15371,16077,135244.488,1050.521114,0.007767571
15371,16077,135244.488,9914.336949,0.073306773
15371,16077,135244.488,3296.354725,0.024373302
15371,16077,135244.488,11623.4586,0.085944047
15371,12050,77879.181,5556.276376,0.071344823
15372,16077,135244.488,4546.720205,0.033618525
15372,12027,239650.930,3711.303939,0.015486291
15372,12050,77879.181,15747.54409,0.202204797
15372,12027,239650.930,2948.015054,0.012301288
15372,12027,239650.930,1437.580468,0.005998643
15372,12064,66759.913,841.8511773,0.01261013
15373,12064,66759.913,14034.33049,0.210220924
15373,12064,66759.913,4660.144976,0.06980454
15374,12064,66759.913,1633.706139,0.024471364
15375,12007,87491.062,1406.281423,0.01607343
15375,15105,228883.453,6412.597747,0.028016869
15375,15105,228883.453,6104.901758,0.026672534
15375,15105,228883.453,5005.892142,0.021870922
15376,12007,87491.062,6115.144724,0.069894508
15376,12007,87491.062,19995.96132,0.228548618
15376,12007,87491.062,1507.436865,0.01722961
15376,15105,228883.453,4696.726664,0.020520167
15376,15105,228883.453,5543.911635,0.024221548
15377,12031,48037.768,14852.07709,0.309175001
15377,12007,87491.062,12744.92667,0.145671185
15378,12031,48037.768,15582.80124,0.324386452
15378,12031,48037.768,3920.329196,0.081609311
15378,12058,205076.179,4146.708385,0.020220332
15378,12031,48037.768,5735.671311,0.119399204
15379,12031,48037.768,244.1759025,0.005082998
15379,12058,205076.179,11721.27618,0.057155718
15380,12058,205076.179,110.5958287,0.000539291
15380,12058,205076.179,16741.41592,0.081635107
15380,12058,205076.179,10027.99162,0.048898861
15381,12058,205076.179,18403.84031,0.089741482
15381,12037,75536.620,1626.170244,0.021528237
15381,12037,75536.620,2788.90629,0.036921248
15381,12058,205076.179,1805.137344,0.008802277
15382,12058,205076.179,2095.334306,0.010217346
15382,12058,205076.179,542.2929881,0.002644349
15382,12037,75536.620,4518.481055,0.059818417
15382,12055,208445.692,170.9182811,0.000819966
15383,12058,205076.179,20076.83247,0.097899388
15383,12035,140948.486,6027.953069,0.042767065
15384,12035,140948.486,8750.600601,0.062083679
15384,12035,140948.486,4879.602559,0.034619758
15384,12035,140948.486,11990.64815,0.085071138
15384,12035,140948.486,3396.893272,0.024100247
15384,12035,140948.486,1836.675463,0.013030828
15384,12035,140948.486,3487.68622,0.024744403
15385,12035,140948.486,207.9245255,0.001475181
15385,12035,140948.486,1385.779937,0.009831819
15385,12035,140948.486,3097.752429,0.021977905
15385,12035,140948.486,1433.218138,0.010168383
15385,12035,140948.486,1129.698059,0.008014971
15385,12035,140948.486,753.9192829,0.005348899
15385,12035,140948.486,2918.209195,0.020704083
15385,12035,140948.486,2159.668936,0.015322399
15385,12035,140948.486,7656.252283,0.054319507
15385,12035,140948.486,2137.890672,0.015167887
15385,12035,140948.486,9107.641896,0.064616812
15385,12015,90160.370,3886.699088,0.043108731
15385,12015,90160.370,3010.768522,0.03339348
15386,12034,345621.656,7307.309353,0.02114251
15386,12059,152998.628,2212.756689,0.014462592
15386,12034,345621.656,1749.814469,0.005062803
15386,12059,152998.628,5559.47268,0.036336749
15388,12034,345621.656,26339.13242,0.076207992
15389,12034,345621.656,12802.02622,0.037040579
15391,21087,81268.326,1435.4158,0.017662672
15392,21087,81268.326,17714.3336,0.217973402
15392,21087,81268.326,2904.18248,0.035735724
15393,21087,81268.326,14624.33302,0.179951202
15393,21160,25121.324,2312.12251,0.092038244
15394,21073,24686.890,5386.52099,0.218193582
15394,21073,24686.890,4192.169558,0.169813594
15395,21047,151905.047,14368.6187,0.094589475
15395,21073,24686.890,5492.105646,0.222470534
15399,21157,103347.025,13879.03638,0.134295461
15399,21157,103347.025,6249.834158,0.060474253
15399,21157,103347.025,2042.945592,0.019767822
15399,21157,103347.025,6842.256901,0.066206617
15400,21157,103347.025,4926.406771,0.047668588
15404,21037,34300.799,633.2122769,0.018460569
15404,21190,48833.973,15816.1025,0.323874988
15405,21190,48833.973,4756.492578,0.097401302
15408,21209,71379.861,19728.47107,0.276387078
15408,21209,71379.861,512.5376626,0.007180424
15409,21209,71379.861,13370.79966,0.187318938
15410,21129,66644.927,1308.635733,0.019635939
15410,21124,23431.346,6962.694042,0.297152964
15410,21124,23431.346,14062.84745,0.6001724
15410,21129,66644.927,7259.159371,0.108922909
15411,21214,30788.022,1482.381299,0.048147988
15411,21214,30788.022,8301.847129,0.269645356
15411,21010,40667.691,830.9559312,0.020432828
15411,21214,30788.022,2448.985715,0.079543458
15411,21129,66644.927,4296.124168,0.064462883
15411,21129,66644.927,10197.99439,0.153019814
15411,21214,30788.022,1588.170227,0.051584029
15411,21214,30788.022,1159.584045,0.03766348
15411,21214,30788.022,1100.936303,0.035758592
15411,21013,23530.682,76.38174461,0.003246049
