GRIDCODE,CVENTMUN,Suma de Fpv
18653,4003,0.004926103
18654,4003,0.029281383
18655,4003,0.023057386
18661,4003,0.0280997
18662,4003,0.00016548
18664,4009,0.055960421
18668,4009,0.007279083
18669,4009,0.063867917
18670,4009,0.056232444
18671,4009,0.005540588
18671,4010,0.033931441
18680,4010,0.03757755
18686,23004,0.005604468
18687,23004,0.011718613
18688,23004,0.002080283
18689,23004,0.016431465
18690,23004,0.026729386
18691,23004,0.025091729
18692,23004,0.017329818
18693,23004,0.010849582
18854,14022,0.027333281
18855,14022,0.098239021
18856,6007,0.084044897
18857,6007,0.024741185
18859,6007,0.052933995
18860,6007,0.015815034
18863,6004,0.175978461
18864,6004,0.601648525
18865,6002,0.236551275
18865,6004,0.063108778
18866,6002,0.11216294
18867,6002,0.068744937
18868,6002,0.085230916
18868,6005,0.034304275
18868,14065,0.333065603
18869,14065,0.115307954
18875,16089,0.034603971
18876,16089,0.074838464
18877,14049,0.023862248
18877,16012,0.138380583
18878,14049,0.001759523
18878,16012,0.102051446
18879,16012,0.161442383
18880,16012,0.026822051
18885,16033,0.220683976
18886,16033,0.185079381
18886,16059,0.049549168
18887,16059,0.762895314
18888,16009,0.052203144
18889,16009,0.343172974
18891,16082,0.103736216
18892,16082,0.154300449
18893,16049,0.119424287
18893,16082,0.068630468
18901,16099,0.158885913
18902,16099,0.199060789
18903,16099,0.068298602
18904,16081,0.295284591
18905,15041,0.181687662
18905,15078,0.548475741
18905,16081,0.093137931
18906,15078,0.450129221
18906,15110,0.140516706
18907,15110,0.320703973
18908,15110,0.124826066
18909,15086,0.038657946
18909,15110,0.126714353
18910,15086,0.140563791
18910,15118,0.013337749
18911,15118,0.241547948
18912,15106,0.003506047
18913,15018,0.659051394
18913,15054,0.046965163
18913,15055,0.230044076
18913,15106,0.015549444
18914,15012,0.131086958
18914,15018,0.320203477
18914,15027,0.999999999
18914,15054,0.006554294
18914,15055,0.769955924
18914,15072,0.653844594
18914,15073,1.000000001
18914,15101,0.038673389
18915,15006,1
18915,15012,0.868913042
18915,15019,0.768005387
18915,15043,0.125441309
18915,15098,0.136849373
18915,15101,0.592806062
18916,15043,0.677778478
18916,15062,0.018187608
18916,15101,0.090402866
18917,9008,0.093247035
18917,9012,0.052465875
18917,15043,0.196780213
18918,9012,0.086628484
18919,9009,0.118277156
18919,9012,0.181544079
18919,9013,0.099355074
18920,9009,0.688418552
18921,9009,0.088756105
18921,15025,0.0711
18921,15050,0.11690525
18922,15017,0.257500383
18922,15083,0.774211462
18922,15089,0.966911624
18923,15009,0.222120742
18923,15017,0.487467271
18923,15103,0.910973651
18926,21048,0.50294327
18927,21048,0.468942073
18927,21060,0.895885822
18927,21074,0.301372752
18928,21034,0.046424768
18928,21074,0.270837633
18928,21090,0.524915944
18928,21136,0.624393799
18928,21181,1
18928,29023,0.225051817
18929,21034,0.827549397
18929,21041,0.52825373
18929,21114,0.025083373
18929,21136,0.3756062
18929,29027,0.044219538
18929,29032,0.229892004
18929,29041,0.376646706
18929,29042,1
18929,29044,0.288988483
18929,29058,0.253586247
18930,21114,0.021879345
18930,29017,1
18930,29025,0.440832721
18930,29027,0.955780462
18930,29041,0.548750606
18931,21114,0.022759019
18931,29025,0.406629476
18933,21001,0.218970485
18933,21104,0.0828197
18933,29037,0.455604405
18935,21152,0.313543153
18936,21096,0.751352511
18936,21142,0.421104891
18936,21152,0.686456847
18937,21012,0.780948733
18937,21130,0.226431733
18937,21137,0.138678045
18937,21142,0.200646199
18938,21012,0.074078825
18938,21137,0.186510038
18938,21179,0.13213352
18939,21179,0.472391634
18942,30008,0.025570168
18943,30008,0.974429832
18943,30029,1
18943,30047,0.485311818
18944,30047,0.066124076
18944,30071,0.587735376
18945,30071,0.205234546
18945,30200,0.183011301
18946,30200,0.237955107
18951,30100,0.451358239
18952,30100,0.32477778
18952,30105,0.010325537
18953,30105,0.336331024
18953,30193,0.061804293
18954,30011,0.046486578
18954,30028,0.6020807
18954,30105,0.081609254
18954,30193,0.021256503
18955,30011,0.100804028
18956,30011,0.024058025
19008,4003,0.011292436
19009,4003,0.021416871
19014,4003,0.029242553
19015,4003,0.017199124
19017,4004,0.000985234
19017,4009,0.057101525
19018,4004,0.000272921
19033,4010,0.036794434
19040,23004,0.00499556
19044,23004,0.01849148
19046,23004,0.005169751
19206,14022,0.095606289
19206,14043,0.028610326
19207,14022,0.457970415
19208,14022,0.13236626
19209,6007,0.010271789
19209,14022,0.030110926
19213,6007,0.033588645
19213,6008,0.106124232
19216,6010,0.057599827
19217,6003,0.052474571
19217,6010,0.164148723
19218,6002,0.088602976
19218,6003,0.179572389
19218,6004,0.035882127
19218,6010,0.378359715
19219,6002,0.024156231
19219,6005,0.146166256
19220,6005,0.19206486
19221,6005,0.062790871
19222,14065,0.483657091
19229,14049,0.009891764
19229,16012,0.010176309
19229,16089,0.044970945
19230,14049,0.070521035
19230,16012,0.040495697
19232,16012,0.123152245
19237,16102,0.009388045
19238,16033,0.094938958
19238,16102,0.049725827
19242,16009,0.205267758
19242,16079,0.041905554
19243,16009,0.003094397
19243,16079,0.030296736
19245,16082,0.170967307
19246,16049,0.353519348
19246,16082,0.056503698
19255,16099,0.032708959
19256,16046,0.330836095
19256,16099,0.067995228
19257,16046,0.278367427
19257,16081,0.326546492
19258,15041,0.546861596
19259,15032,0.101798432
19259,15041,0.271450741
19259,15111,0.096202982
19260,15032,0.536282158
19260,15110,0.131996971
19260,15111,0.002686344
19261,15007,0.368402521
19261,15032,0.187009957
19261,15110,0.03104468
19262,15007,0.53778659
19263,15005,0.086891008
19263,15007,0.093810889
19264,15005,0.099815786
19264,15118,0.177408352
19265,15005,0.00287793
19265,15106,0.10490576
19265,15118,0.355409996
19266,15054,0.57919736
19266,15106,0.208626495
19267,15051,0.14367097
19267,15054,0.367283184
19267,15076,0.999999998
19267,15106,0.044391919
19268,15019,0.231994613
19268,15051,0.163584308
19268,15062,0.473973939
19269,9004,0.056201048
19269,15062,0.496612871
19269,15101,0.036596838
19270,9008,0.70323081
19270,9012,0.022156106
19271,9008,0.054403871
19271,9012,0.280239293
19272,9012,0.134026056
19272,9013,0.582443541
19273,9009,0.069941387
19273,9011,0.440670538
19273,9013,0.287749176
19274,9009,0.0346068
19274,9011,0.168243469
19274,15025,0.195661702
19274,15039,0.017040308
19274,15122,0.612923867
19275,15022,1
19275,15025,0.407700761
19275,15039,0.03481981
19275,15083,0.225788539
19276,15025,0.032760139
19276,15103,0.089026349
19279,21048,0.028114657
19279,21122,0.876630618
19279,21132,0.011116451
19279,21143,0.499061211
19280,21074,0.079656024
19280,21122,0.123369382
19280,21132,0.636578701
19280,21143,0.098805396
19280,29019,0.106672642
19281,21074,0.348133591
19281,21132,0.077490109
19281,29019,0.301210202
19281,29023,0.715986436
19281,29032,0.089568543
19281,29057,1
19282,29028,0.161167292
19282,29029,0.880266676
19282,29032,0.665506234
19282,29033,0.054498728
19282,29044,0.711011517
19282,29049,0.98900703
19282,29051,1
19282,29053,1
19282,29054,1
19282,29058,0.114682702
19282,29059,0.711244446
19282,29060,0.195935692
19283,29022,1
19283,29028,0.495376712
19283,29029,0.119733325
19283,29041,0.074602689
19283,29048,0.525674141
19283,29050,0.626318002
19283,29058,0.631731052
19283,29059,0.288755554
19283,29060,0.770023392
19284,29025,0.136714482
19284,29028,0.343455995
19284,29050,0.200922968
19286,21104,0.11168666
19286,29016,0.760173713
19286,29037,0.544395595
19287,21104,0.80549364
19287,21117,1
19287,21128,0.034209663
19288,21128,0.379706104
19290,21108,0.083765106
19290,21137,0.011630646
19290,21142,0.37824891
19292,21093,0.086785782
19292,21179,0.259393764
19294,21058,0.172360169
19297,30024,0.167794262
19297,30071,0.207030078
19297,30146,1.000000001
19297,30188,0.392771391
19298,30162,0.474110035
19298,30179,0.776181982
19298,30188,0.498574241
19299,30134,0.0793047
19299,30179,0.223818018
19299,30188,0.108654368
19300,30134,0.121189137
19301,30134,0.009771518
19304,30100,0.031715896
19304,30126,0.114074065
19304,30193,0.004997032
19305,30100,0.151075467
19305,30105,0.011398449
19305,30193,0.234283843
19306,30193,0.23913985
19307,30028,0.3979193
19307,30193,0.179787919
19362,4003,0.015910534
19363,4003,0.024712928
19366,4003,0.026556869
19367,4003,0.013744345
19370,4004,0.018760848
19370,4009,0.017232678
19386,4010,0.039974916
19397,23004,0.020734606
19557,14043,0.082883005
19558,14043,0.141874341
19559,14022,0.035805372
19559,14043,0.036994106
19560,14022,0.122568436
19560,14043,0.054269635
19566,6008,0.026129908
19567,6008,0.332790279
19568,6008,0.010306731
19569,6008,0.136925897
19569,6010,0.187910463
19570,6003,0.053229987
19570,6010,0.066319596
19571,6003,0.34681041
19572,6003,0.04680852
19572,6005,0.009853461
19573,6005,0.483200432
19573,14103,0.020410058
19574,14103,0.03665122
19575,14065,0.067969352
19575,14087,0.063171012
19575,14108,0.06039114
19578,14049,0.101716617
19578,14087,0.151427022
19579,14049,0.745082878
19580,14049,0.047165934
19585,16012,0.073724718
19586,16012,0.015390776
19586,16083,0.298887456
19587,16083,0.43121055
19588,16058,0.080422608
19588,16083,0.034586426
19589,16058,0.680265486
19590,16058,0.096297923
19590,16102,0.013937411
19591,16102,0.14022051
19592,16087,1
19592,16111,0.199914207
19595,16079,0.25499203
19596,16079,0.095230836
19597,16066,0.000377704
19597,16079,0.146589297
19597,16082,0.107150061
19598,16082,0.079024369
19599,16049,0.235047553
19599,16082,0.108479904
19600,16049,0.185365682
19610,16046,0.390796477
19610,16112,0.133930031
19612,15111,0.137119893
19613,15032,0.053480264
19613,15111,0.156899335
19614,15032,0.121429189
19614,15111,0.150544575
19616,15005,0.135705014
19617,15005,0.189263107
19617,15118,0.028080423
19618,15005,0.088613207
19618,15106,0.128718926
19618,15118,0.078349896
19619,15067,0.028605993
19619,15106,0.194148589
19620,15051,0.042791795
19620,15106,0.148728321
19621,15051,0.361953157
19622,9004,0.193856406
19622,15037,0.434933731
19622,15051,0.004224134
19622,15062,0.011225583
19623,9004,0.749942547
19623,9010,0.316770273
19623,15037,0.082050307
19624,9003,0.25559099
19624,9008,0.149118284
19624,9010,0.410066519
19624,9012,0.06831074
19624,9014,0.199924467
19625,9003,0.74440901
19625,9007,0.430910841
19625,9012,0.012351374
19625,9013,0.030452209
19625,9014,0.176595549
19626,9007,0.350622634
19626,9011,0.195407748
19626,15070,0.065328547
19627,9007,0.056893658
19627,9011,0.195678243
19627,15039,0.066248179
19627,15058,0.036305139
19627,15070,0.775453776
19627,15122,0.387076135
19628,15025,0.081431883
19628,15039,0.30543875
19629,15025,0.20909731
19629,15039,0.231024296
19630,15025,0.002248208
19630,15039,0.315249982
19630,21180,0.102904436
19631,21180,0.615093398
19632,21132,0.020782375
19632,21134,1.000000001
19632,21143,0.379509452
19632,21180,0.282002165
19633,21132,0.254032365
19633,21143,0.022623941
19633,29015,0.226888839
19633,29019,0.535222825
19634,29015,0.492556928
19634,29019,0.056894332
19634,29023,0.058961748
19634,29024,0.222713748
19634,29056,1
19635,29024,0.549826234
19635,29032,0.01503322
19635,29033,0.765417
19635,29036,1.000000001
19635,29049,0.010992971
19635,29060,0.034040916
19636,29001,1
19636,29002,0.792938702
19636,29010,0.99875358
19636,29018,0.888289472
19636,29026,0.241642158
19636,29033,0.180084273
19636,29048,0.474325858
19637,29009,0.52983807
19637,29010,0.00124642
19637,29018,0.111710528
19637,29026,0.17617222
19637,29050,0.115010788
19637,29052,0.555364905
19638,29013,0.196792787
19638,29050,0.057748242
19638,29052,0.432641469
19639,29013,0.374981767
19639,29016,0.239826287
19640,29008,0.232930287
19640,29013,0.140520893
19641,21128,0.415122768
19641,29008,0.694066435
19642,21108,0.074655895
19642,21128,0.170961465
19642,29007,0.898205481
19642,29008,0.02032321
19643,21108,0.420917641
19643,21137,0.10981541
19644,21067,0.054502145
19644,21137,0.55336586
19645,21067,0.26607448
19645,21093,0.041263297
19646,21067,0.19188327
19646,21093,0.468070319
19647,21058,0.827639831
19647,21093,0.053301108
19650,30024,0.321371948
19651,30024,0.102978041
19651,30162,0.525889965
19654,30134,0.111552651
19655,30134,0.143046637
19656,30126,0.276120303
19656,30134,0.005830266
19657,30126,0.432317466
19658,30016,0.237843482
19658,30193,0.117569725
19659,30016,0.003492166
19659,30193,0.141160838
19716,4003,0.005413387
19717,4003,0.031751226
19718,4003,0.031459516
19718,4004,0.01329373
19719,4003,0.004203114
19723,4004,0.042909267
19724,4004,0.027155213
19739,4010,0.036777993
19747,23004,0.000105659
19748,23004,0.010717843
19749,23004,0.018599995
19750,23004,0.018500343
19751,23004,0.01744989
19758,23004,0.001076725
19909,14043,0.049505701
19910,14043,0.078176324
19913,14043,0.112515065
19914,14043,0.015693762
19915,14021,0.00975127
19915,14027,0.260567365
19915,14043,0.000270509
19916,14027,0.493710225
19917,14027,0.24572241
19920,6008,0.034495186
19921,6008,0.305471084
19922,6008,0.047756683
19924,6003,0.070434484
19925,6003,0.25066964
19925,6005,0.037023895
19925,6010,0.145661676
19926,6005,0.03459595
19926,14103,0.198177353
19927,14103,0.74476137
19927,14108,0.078071877
19928,14087,0.02281773
19928,14108,0.057211469
19929,14087,0.223458551
19929,14108,0.09289841
19930,14085,0.011493221
19930,14087,0.251787567
19931,14087,0.142992332
19939,16068,0.410619032
19939,16083,0.038742303
19940,16068,0.038831201
19940,16083,0.196573264
19943,16058,0.143013983
19944,16102,0.250849404
19945,16102,0.055949
19945,16111,0.596979948
19946,16090,0.154717957
19946,16111,0.203105845
19947,16066,0.013795233
19948,16066,0.010830454
19949,16066,0.07062796
19949,16079,0.384092792
19950,16066,0.018454377
19950,16079,0.026435809
19950,16082,0.010720599
19952,16001,0.547800224
19953,16001,0.09448992
19953,16049,0.106643131
19962,16047,0.20794959
19963,16047,0.054779817
19963,16112,0.109394696
19964,16112,0.28023164
19965,15111,0.011919691
19965,16112,0.181586509
19966,15111,0.307331611
19967,15111,0.137295567
19967,15114,0.304684468
19968,15114,0.345267977
19969,15005,0.051659148
19969,15114,0.211930747
19970,15005,0.036082771
19971,15005,0.300041855
19971,15087,0.031404926
19971,15106,0.109718284
19972,15067,0.048822954
19972,15087,0.294022421
19972,15106,0.032946554
19973,15051,0.051959943
19973,15067,0.574301414
19973,15087,0.00319741
19973,15106,0.003700798
19973,15115,0.674710385
19974,15051,0.209767826
19974,15067,0.142159648
19974,15115,0.325289616
19975,15037,0.153029536
19975,15051,0.022047867
19975,15057,0.125151772
19976,9010,0.018467415
19976,9016,0.004911743
19976,15037,0.329986427
19976,15057,0.261149024
19977,9002,0.179833691
19977,9010,0.25469579
19977,9014,0.363612338
19977,9015,0.405255313
19977,9016,0.995088259
19977,15057,0.022118488
19978,9005,0.071931164
19978,9006,0.858018527
19978,9007,0.04581435
19978,9014,0.259867648
19978,9015,0.481148092
19978,9017,0.998052508
19979,9005,0.004370979
19979,9006,0.141981474
19979,9007,0.115758518
19979,9017,0.00194749
19979,15058,0.644965113
19980,15029,0.655507513
19980,15031,1
19980,15058,0.028767742
19980,15070,0.159217678
19980,15099,0.058068041
19981,15029,0.344492488
19981,15039,0.030178675
19985,29012,0.353766305
19985,29015,0.039061077
19985,29020,0.041433057
19986,29012,0.319169676
19986,29015,0.16948358
19987,29015,0.072009577
19988,29024,0.227460018
19988,29040,0.3000593
19989,29002,0.2070613
19989,29005,0.542234903
19989,29026,0.537759309
19989,29031,0.011490674
19989,29038,0.007992113
19989,29040,0.047196756
19989,29043,0.973337056
19990,29005,0.30563356
19990,29009,0.470161929
19990,29026,0.044426314
19990,29031,0.028516869
19990,29038,0.862850481
19990,29039,0.456660564
19991,29013,0.181622138
19991,29030,0.121092281
19991,29031,0.005897142
