GRIDCODE,CVENTMUN,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES,Fter
25235,14008,164849.422,834.903,0.00506464
25238,14048,202312.647,11327.115,0.055988173
25243,11012,87700.385,13115.180,0.149545294
25244,11012,87700.385,2006.925,0.022883877
25244,11026,137889.016,831.368,0.006029256
25244,11026,137889.016,3627.130,0.026304709
25244,11001,190892.190,12646.840,0.066251216
25244,11026,137889.016,593.076,0.004301108
25244,11001,190892.190,1765.390,0.009248098
25244,11001,190892.190,3881.007,0.020330882
25245,11001,190892.190,6260.966,0.03279844
25245,11017,517757.216,4781.808,0.009235617
25245,11001,190892.190,1021.761,0.005352555
25245,11001,190892.190,3037.002,0.015909515
25245,11001,190892.190,2268.218,0.011882193
25246,11017,517757.216,16473.231,0.031816517
25246,11017,517757.216,244.229,0.000471706
25247,11017,517757.216,3142.912,0.006070243
25247,11017,517757.216,1959.076,0.003783773
25247,11017,517757.216,4057.753,0.007837174
25248,11027,248331.578,1515.547,0.006102917
25248,11017,517757.216,1655.212,0.003196888
25248,11027,248331.578,1308.831,0.005270496
25248,11027,248331.578,1811.324,0.007293975
25248,11027,248331.578,1132.223,0.004559318
25248,11027,248331.578,9886.702,0.039812503
25249,11027,248331.578,7178.640,0.028907481
25251,11035,192679.896,3122.986,0.016208159
25252,11007,289368.998,947.888,0.003275707
25252,11035,192679.896,8067.923,0.041872157
25252,11009,82388.362,2352.118,0.028549151
25252,11035,192679.896,4220.865,0.021906098
25253,11009,82388.362,4581.140,0.055604216
25253,11007,289368.998,5918.049,0.020451567
25254,11007,289368.998,2923.402,0.010102677
25254,11007,289368.998,975.599,0.003371471
25254,11007,289368.998,12506.012,0.043218216
25254,11009,82388.362,1516.604,0.018407986
25254,11007,289368.998,652.091,0.002253492
25255,11007,289368.998,3569.398,0.01233511
25255,11005,263388.369,2378.259,0.009029477
25255,11005,263388.369,870.949,0.003306712
25255,11005,263388.369,7248.935,0.027521848
25255,11005,263388.369,377.280,0.001432409
25255,11005,263388.369,6073.197,0.023057955
25256,11005,263388.369,13961.400,0.053006897
25257,22014,395724.362,491.530,0.001242101
25257,22014,395724.362,7504.207,0.018963218
25257,22014,395724.362,2741.837,0.006928653
25258,22014,395724.362,1813.450,0.004582608
25258,22011,412474.753,1263.642,0.003063563
25258,22014,395724.362,2301.011,0.005814681
25260,22011,412474.753,1065.215,0.002582498
25260,22011,412474.753,4538.483,0.011003057
25261,22005,239185.391,2398.459,0.010027614
25261,22005,239185.391,7171.754,0.029984079
25262,22005,239185.391,2050.599,0.008573263
25262,22017,139495.221,4636.132,0.033235061
25263,22017,139495.221,171.513,0.001229528
25264,22007,109453.009,1364.724,0.012468584
25265,22007,109453.009,3727.131,0.034052338
25266,22004,332865.752,11366.670,0.034147912
25270,13084,244419.577,5576.671,0.022815974
25271,13030,162417.830,214.413,0.001320132
25271,13084,244419.577,10391.383,0.042514528
25271,13030,162417.830,21557.966,0.132731521
25271,13030,162417.830,1440.167,0.008867049
25272,13015,151205.661,296.594,0.001961525
25272,13015,151205.661,6098.868,0.040334916
25272,13015,151205.661,211.986,0.001401971
25273,13015,151205.661,9420.376,0.062301743
25273,13015,151205.661,2572.129,0.017010796
25273,13015,151205.661,6719.328,0.044438338
25274,13015,151205.661,7472.101,0.049416806
25277,13037,143650.462,28400.891,0.197708314
25277,13037,143650.462,611.217,0.004254891
25280,30072,108099.962,9139.284,0.084544748
25281,30072,108099.962,8547.334,0.079068794
25281,30072,108099.962,1367.035,0.012646026
25283,30180,59305.081,12023.248,0.202735545
25285,30083,164827.740,8799.135,0.053383821
25285,13027,84340.800,23226.914,0.275393572
25286,30083,164827.740,20705.389,0.125618351
25287,30083,164827.740,3213.618,0.019496825
25287,21064,77267.174,6878.887,0.089027288
25287,21111,61991.248,2148.408,0.034656638
25290,30175,197237.387,869.549,0.004408641
25293,30124,418494.217,379.557,0.000906959
25293,30124,418494.217,504.753,0.001206116
25294,30124,418494.217,17721.892,0.042346804
25294,30124,418494.217,6060.519,0.014481726
25295,30124,418494.217,13250.315,0.031661883
25295,30158,159201.780,10161.144,0.063825567
25296,30158,159201.780,1212.905,0.007618662
25296,30158,159201.780,606.613,0.003810338
25380,31066,125040.176,3250.706,0.025997289
25380,04006,677328.665,7029.252,0.010377904
25381,31066,125040.176,3664.103,0.029303408
25381,04006,677328.665,4544.448,0.006709369
25391,31058,190939.554,658.670,0.003449626
25399,23002,1277708.179,19243.556,0.015060995
25400,23002,1277708.179,3469.589,0.002715479
25403,23002,1277708.179,20892.748,0.016351737
25404,23002,1277708.179,12965.927,0.0101478
25404,23002,1277708.179,824.928,0.000645631
25407,23009,332621.502,3289.531,0.009889712
25407,23009,332621.502,758.892,0.002281547
25407,23009,332621.502,550.543,0.001655163
25407,23009,332621.502,382.511,0.00114999
25407,23009,332621.502,717.160,0.002156086
25408,23009,332621.502,15101.931,0.045402751
25554,18020,194784.400,684.686,0.003515098
25559,14080,138647.445,18718.215,0.135005845
25559,14058,119666.238,1717.213,0.014350025
25559,14080,138647.445,3466.722,0.025003866
25560,14080,138647.445,1193.898,0.008611033
25560,14080,138647.445,1536.028,0.011078662
25565,18003,85297.352,217.562,0.002550633
25565,18003,85297.352,1836.356,0.021528877
25565,18003,85297.352,3734.936,0.043787247
25566,18003,85297.352,6704.834,0.078605421
25566,14075,21169.745,2888.128,0.136427146
25567,14075,21169.745,2452.550,0.115851658
25570,14003,59433.415,397.635,0.00669042
25578,14039,73737.941,4393.623,0.059584289
25583,14093,453225.902,7034.154,0.015520195
25583,14001,147944.606,10120.578,0.068407887
25584,14093,453225.902,7563.789,0.016688784
25585,14093,453225.902,10516.688,0.023204075
25585,14093,453225.902,2986.192,0.006588749
25585,14093,453225.902,4667.480,0.010298352
25586,14125,77595.343,4484.013,0.057787141
25588,14008,164849.422,6627.568,0.040203769
25588,14008,164849.422,1037.435,0.006293227
25589,14008,164849.422,12299.968,0.074613354
25593,11008,234511.201,7985.606,0.034052132
25593,11008,234511.201,2378.668,0.010143087
25593,11008,234511.201,2655.625,0.011324088
25593,11008,234511.201,971.178,0.004141287
25594,11008,234511.201,311.960,0.001330255
25594,11008,234511.201,9176.466,0.039130183
25594,11008,234511.201,6563.952,0.02798993
25595,11008,234511.201,18683.337,0.079669275
25596,11008,234511.201,4102.899,0.017495535
25596,11001,190892.190,57.481,0.000301118
25596,11026,137889.016,17331.340,0.125690506
25597,11001,190892.190,532.501,0.002789537
25597,11026,137889.016,4978.748,0.03610692
25597,11001,190892.190,223.534,0.001170994
25597,11026,137889.016,4962.391,0.035988299
25597,11026,137889.016,491.806,0.003566683
25597,11026,137889.016,573.806,0.004161365
25598,11017,517757.216,1824.063,0.003523009
25598,11026,137889.016,13900.247,0.100807501
25598,11017,517757.216,4055.348,0.007832528
25598,11026,137889.016,864.969,0.006272939
25598,11017,517757.216,398.534,0.00076973
25598,11026,137889.016,81.932,0.000594191
25598,11026,137889.016,1406.770,0.010202192
25599,11017,517757.216,10863.962,0.020982734
25599,11017,517757.216,2856.567,0.005517194
25599,11017,517757.216,8454.981,0.016330011
25599,11017,517757.216,7811.879,0.015087919
25599,11017,517757.216,8540.394,0.016494979
25599,11017,517757.216,2838.305,0.005481923
25599,11017,517757.216,5915.838,0.011425892
25599,11017,517757.216,1197.930,0.002313691
25599,11017,517757.216,1666.704,0.003219084
25600,11017,517757.216,3417.551,0.006600682
25600,11017,517757.216,1781.103,0.003440035
25600,11017,517757.216,2391.144,0.004618272
25600,11017,517757.216,7483.206,0.014453117
25600,11017,517757.216,2141.405,0.004135924
25601,11017,517757.216,22966.165,0.044357016
25601,11017,517757.216,4013.462,0.00775163
25601,11017,517757.216,1941.102,0.003749059
25602,11027,248331.578,3499.629,0.014092566
25606,11009,82388.362,1764.673,0.021418964
25606,11009,82388.362,131.567,0.001596908
25607,11009,82388.362,8.790,0.00010669
25607,11009,82388.362,365.360,0.004434608
25607,11009,82388.362,8196.096,0.099481232
25608,11009,82388.362,9355.011,0.113547725
25608,11003,325643.629,2084.998,0.006402698
25609,22014,395724.362,370.324,0.000935812
25610,22014,395724.362,11706.289,0.029581926
25610,22014,395724.362,251.573,0.000635728
25610,22014,395724.362,2147.200,0.005426
25610,22014,395724.362,554.059,0.001400114
25610,22014,395724.362,5725.407,0.014468169
25610,22014,395724.362,2105.834,0.005321466
25611,22014,395724.362,5996.287,0.015152685
25611,22014,395724.362,79.262,0.000200295
25612,22011,412474.753,1096.083,0.002657334
25613,22005,239185.391,4352.284,0.01819628
25613,22011,412474.753,5301.161,0.012852086
25613,22011,412474.753,3184.183,0.007719704
25614,22005,239185.391,4997.685,0.020894607
25614,22005,239185.391,9051.021,0.037841028
25615,22005,239185.391,3012.961,0.01259676
25616,22007,109453.009,3221.256,0.029430492
25617,22007,109453.009,4704.980,0.042986297
25617,22004,332865.752,5223.378,0.015692147
25619,22004,332865.752,1449.760,0.004355391
25623,13084,244419.577,8479.902,0.034694036
25624,13030,162417.830,8433.470,0.051924533
25624,13043,57972.152,148.784,0.002566474
25624,13084,244419.577,7452.012,0.030488605
25625,13015,151205.661,5787.431,0.038275225
25625,13043,57972.152,10638.242,0.183506065
25626,13015,151205.661,12900.655,0.0853186
25626,13043,57972.152,3732.613,0.064386308
25626,13015,151205.661,404.811,0.002677223
25627,13015,151205.661,8784.174,0.058094213
25627,13015,151205.661,14899.769,0.098539757
25628,13020,76807.005,11320.342,0.147386848
25629,13020,76807.005,5015.360,0.065298206
25629,13037,143650.462,1334.060,0.009286849
25629,13020,76807.005,12574.617,0.163717055
25630,13042,57107.362,6721.865,0.117705758
25630,13020,76807.005,7050.657,0.09179706
25631,13068,84735.846,4905.326,0.057889621
25631,13068,84735.846,4181.613,0.04934881
25632,13068,84735.846,9529.157,0.112457216
25634,30072,108099.962,8753.946,0.0809801
25634,30202,62433.260,5875.611,0.09411027
25634,30202,62433.260,12195.056,0.195329475
25634,30202,62433.260,9767.288,0.156443664
25636,30180,59305.081,9389.629,0.158327559
25636,30027,77976.346,1944.293,0.02493439
25636,30180,59305.081,1265.531,0.021339327
25637,30180,59305.081,8696.657,0.146642696
25637,30027,77976.346,1468.526,0.018832962
25637,30180,59305.081,1019.242,0.017186416
25637,30083,164827.740,11273.184,0.068393731
25637,30180,59305.081,1837.836,0.030989524
25638,30083,164827.740,5703.209,0.034601025
25638,30083,164827.740,17533.122,0.106372399
25638,30083,164827.740,3901.225,0.0236685
25638,30083,164827.740,929.262,0.005637778
25638,30083,164827.740,1849.370,0.011220014
25638,30083,164827.740,3553.297,0.02155764
25638,30083,164827.740,2634.444,0.015983013
25639,30083,164827.740,13089.037,0.079410403
25639,30083,164827.740,14172.379,0.085982969
25639,30083,164827.740,6218.528,0.037727439
25640,30083,164827.740,307.314,0.001864458
25640,21064,77267.174,5859.804,0.075838205
25640,21111,61991.248,1079.157,0.017408221
25640,21064,77267.174,5733.810,0.074207576
25640,21064,77267.174,2694.222,0.034868906
25640,21064,77267.174,8258.543,0.106882938
25640,21064,77267.174,3283.833,0.042499712
25641,21064,77267.174,607.513,0.007862503
25641,21064,77267.174,833.045,0.01078136
25641,30157,42057.775,1659.240,0.039451452
25641,21064,77267.174,8856.446,0.114621066
25642,30157,42057.775,7594.898,0.18058249
25646,30033,75860.454,1667.416,0.021980048
25646,30033,75860.454,358.373,0.004724109
25647,30124,418494.217,1321.030,0.003156626
25647,30033,75860.454,4277.114,0.056381344
25647,30033,75860.454,4047.492,0.053354443
25648,30033,75860.454,4591.860,0.060530355
25743,31073,54446.958,6519.176,0.119734445
25744,31058,190939.554,4718.437,0.024711681
25744,31073,54446.958,9018.962,0.165646759
25752,23002,1277708.179,1049.735,0.000821577
25753,23002,1277708.179,8444.908,0.006609418
25753,23002,1277708.179,16871.283,0.013204332
25753,23002,1277708.179,7308.480,0.005719991
25754,23002,1277708.179,3972.090,0.003108762
25755,23002,1277708.179,25130.849,0.019668693
25756,23002,1277708.179,683.082,0.000534615
25760,23009,332621.502,9155.694,0.027525862
25905,18020,194784.400,5196.538,0.026678411
25906,18020,194784.400,1529.851,0.007854071
25907,18020,194784.400,9849.953,0.050568491
25908,18020,194784.400,14762.566,0.075789263
25909,18020,194784.400,443.435,0.002276542
25909,14067,169896.836,9108.921,0.053614425
25909,14067,169896.836,1715.501,0.010097312
25910,14067,169896.836,1139.125,0.006704803
25910,14067,169896.836,11042.041,0.064992623
25910,14080,138647.445,3244.147,0.023398532
25910,14067,169896.836,1898.751,0.011175906
25911,14080,138647.445,22837.983,0.164719824
25912,14080,138647.445,25080.766,0.180895983
25912,14080,138647.445,4898.619,0.035331477
25912,14080,138647.445,4954.657,0.035735655
25912,14080,138647.445,412.357,0.002974144
25913,14080,138647.445,13920.173,0.100399784
25916,14038,123749.407,7319.685,0.059149252
25916,14058,119666.238,576.271,0.004815652
25916,14038,123749.407,17481.830,0.141267994
25916,14038,123749.407,7684.481,0.062097111
25918,18003,85297.352,995.688,0.011673137
25918,18003,85297.352,3523.310,0.041306201
25920,14075,21169.745,4081.586,0.192802783
25920,14075,21169.745,74.391,0.003514012
25922,14007,42899.168,12855.589,0.299669897
25922,14007,42899.168,66.747,0.001555908
25922,14007,42899.168,221.716,0.005168298
25923,14007,42899.168,1043.298,0.024319762
25923,14055,132367.045,5366.113,0.040539641
25924,14094,144602.017,385.475,0.002665762
25924,14094,144602.017,289.216,0.002000084
25924,14003,59433.415,1425.946,0.023992326
25924,14094,144602.017,1343.231,0.009289157
25924,14094,144602.017,17389.515,0.120257759
25924,14094,144602.017,4862.346,0.033625713
25925,14005,70368.069,687.328,0.009767615
25925,14005,70368.069,2896.745,0.041165615
25929,14120,318059.815,167.653,0.000527112
25937,14093,453225.902,10479.590,0.023122222
25938,14093,453225.902,11965.050,0.026399749
25939,14093,453225.902,1622.834,0.00358063
25939,14093,453225.902,7841.453,0.017301422
25939,14125,77595.343,2271.314,0.029271266
25939,14093,453225.902,15630.968,0.03448825
25940,14008,164849.422,8483.291,0.051460846
25940,14125,77595.343,10144.929,0.130741468
25940,14093,453225.902,1218.470,0.002688439
25941,14008,164849.422,3570.037,0.021656351
25941,14008,164849.422,6042.204,0.03665287
25942,14008,164849.422,445.670,0.002703498
25943,14008,164849.422,9658.034,0.058587006
25944,14008,164849.422,9458.440,0.05737624
25945,11025,116966.617,7468.823,0.063854309
25945,14008,164849.422,2586.096,0.015687625
25945,11025,116966.617,2709.113,0.023161418
25946,11008,234511.201,12583.304,0.05365758
25947,11031,138987.615,4847.109,0.034874394
25947,11008,234511.201,5040.467,0.021493502
25948,11031,138987.615,205.573,0.001479076
25949,11026,137889.016,2977.834,0.021595878
25950,11026,137889.016,260.434,0.001888718
25951,11026,137889.016,6831.851,0.049546017
25951,11026,137889.016,486.894,0.003531058
25951,11026,137889.016,7162.549,0.051944303
25951,11037,262554.984,1664.130,0.006338216
25951,11026,137889.016,8167.613,0.059233236
25952,11037,262554.984,5103.923,0.019439445
25952,11017,517757.216,2055.351,0.003969719
25952,11037,262554.984,4646.144,0.017695889
25952,11017,517757.216,4605.136,0.008894393
25952,11017,517757.216,771.874,0.001490804
25952,11037,262554.984,5662.084,0.021565328
25953,11017,517757.216,2076.058,0.004009713
25953,11017,517757.216,2699.439,0.005213716
25953,11017,517757.216,10557.514,0.020390858
25953,11017,517757.216,12202.300,0.02356761
25953,11017,517757.216,1283.226,0.002478432
25953,11017,517757.216,3628.329,0.00700778
25954,11017,517757.216,10363.691,0.020016508
25954,11017,517757.216,330.258,0.000637863
25959,11003,325643.629,5707.001,0.017525296
25961,11003,325643.629,10090.489,0.030986294
25963,22014,395724.362,14249.880,0.036009611
25964,22014,395724.362,140.709,0.000355573
25966,22005,239185.391,17987.661,0.075203846
25966,22005,239185.391,333.936,0.001396138
25967,22005,239185.391,1285.508,0.005374526
25967,22005,239185.391,8926.958,0.037322337
25968,22005,239185.391,1312.950,0.005489259
25970,22018,133458.242,2207.591,0.016541439
25974,22004,332865.752,26419.143,0.079368764
25976,13084,244419.577,20577.032,0.084187331
25977,13043,57972.152,5815.751,0.100319731
25977,13084,244419.577,7239.211,0.029617966
25978,13043,57972.152,1261.667,0.02176333
25978,13043,57972.152,9802.562,0.169090873
