GRIDCODE,CVENTMUN,Fter,,LONG_CARRETERA TOTAL x MUNICIPIO x NO. DE CARRILES (m),LONG_CARR_x_CELDA x CARRILES
11554,20057,0.028386268,,99277.229,2818.11
11556,30091,0.038725128,,229723.451,8896.07
11557,30091,0.11731535,,229723.451,26950.087
11560,30210,0.001939433,,180999.337,351.036
11561,30210,0.04534673,,180999.337,8207.728
11562,30210,0.002401523,,180999.337,434.674
11562,30210,0.096702492,,180999.337,17503.087
11562,30210,0.004138557,,180999.337,749.076
11562,30210,0.047095918,,180999.337,8524.33
11563,30210,0.038535141,,180999.337,6974.835
11563,30210,0.011144422,,180999.337,2017.133
11563,30210,0.004018048,,180999.337,727.264
11563,30210,9.49396E-05,,180999.337,17.184
11563,30210,0.032605164,,180999.337,5901.513
11564,30210,0.004910189,,180999.337,888.741
11565,30210,0.191643487,,180999.337,34687.344
11575,7092,0.004899003,,72247.358,353.94
11576,7060,0.322305671,,19111.333,6159.691
11577,7090,0.296783308,,12464.515,3699.26
11577,7060,0.500917859,,19111.333,9573.208
11578,7090,0.550194693,,12464.515,6857.91
11578,7067,0.441305484,,12688.383,5599.453
11578,7073,0.373674014,,3844.969,1436.765
11578,7067,0.45276447,,12688.383,5744.849
11579,7073,0.626325986,,3844.969,2408.204
11580,7072,0.035483306,,20862.177,740.259
11580,7072,0.275154841,,20862.177,5740.329
11580,7072,0.177546524,,20862.177,3704.007
11581,7072,0.214707938,,20862.177,4479.275
11582,7039,0.464776682,,51953.893,24146.958
11583,7039,0.021585254,,51953.893,1121.438
11583,7039,0.024951855,,51953.893,1296.346
11583,7039,0.047740484,,51953.893,2480.304
11584,7076,0.100813591,,81338.527,8200.029
11584,7076,0.015980053,,81338.527,1299.794
11584,7076,0.006794074,,81338.527,552.62
11584,7076,0.027275168,,81338.527,2218.522
11584,7096,0.007724744,,76133.651,588.113
11585,7096,0.241404304,,76133.651,18378.991
11586,7031,0.013464931,,278928.28,3755.75
11586,7109,0.401058041,,18799.83,7539.823
11587,7109,0.532727956,,18799.83,10015.195
11589,7031,0.017813741,,278928.28,4968.756
11590,7031,0.012833507,,278928.28,3579.628
11590,7031,0.09284263,,278928.28,25896.435
11591,7031,0.058622091,,278928.28,16351.359
11593,7031,0.00907567,,278928.28,2531.461
11593,7031,0.011218052,,278928.28,3129.032
11594,7059,0.01884488,,281540.187,5305.591
11594,7031,0.03070357,,278928.28,8564.094
11594,7059,0.031224658,,281540.187,8790.996
11594,7059,0.032981903,,281540.187,9285.731
11594,7031,0.026121231,,278928.28,7285.95
11595,7059,0.026337611,,281540.187,7415.096
11595,7059,0.025506689,,281540.187,7181.158
11596,7059,0.048824657,,281540.187,13746.103
11596,7065,0.04976347,,177283.94,8822.264
11597,7059,0.036414205,,281540.187,10252.062
11598,7065,0.039317955,,177283.94,6970.442
11833,12048,0.028301833,,193226.073,5468.652
11837,12048,0.134457688,,193226.073,25980.731
11838,12048,0.039284202,,193226.073,7590.732
11838,12057,0.009363457,,411192.46,3850.183
11838,12057,0.010227391,,411192.46,4205.426
11838,12048,0.054683386,,193226.073,10566.256
11838,12057,0.032404947,,411192.46,13324.67
11839,12057,0.020911412,,411192.46,8598.615
11840,12057,0.032352191,,411192.46,13302.977
11840,12057,0.023555451,,411192.46,9685.824
11840,12057,0.017708936,,411192.46,7281.781
11841,12057,0.050253137,,411192.46,20663.711
11845,12054,0.006006342,,242047.645,1453.821
11846,12032,0.006743645,,67378.101,454.374
11846,12054,0.105718744,,242047.645,25588.973
11847,12032,0.000172014,,67378.101,11.59
11849,12032,0.040505787,,67378.101,2729.203
11850,12032,0.16826761,,67378.101,11337.552
11850,12032,0.034158532,,67378.101,2301.537
11850,12040,0.011012199,,95159.557,1047.916
11850,12032,0.000838626,,67378.101,56.505
11850,12040,0.169085655,,95159.557,16090.116
11850,12032,0.001505459,,67378.101,101.435
11850,12040,0.101400314,,95159.557,9649.209
11850,12029,0.006055663,,120634.017,730.519
11850,12032,0.041364404,,67378.101,2787.055
11851,12040,0.14610873,,95159.557,13903.642
11851,12040,0.055422189,,95159.557,5273.951
11852,12029,0.115439445,,120634.017,13925.924
11853,12029,0.037533484,,120634.017,4527.815
11853,12029,0.075685352,,120634.017,9130.228
11854,12029,0.060551826,,120634.017,7304.61
11855,12029,0.07775849,,120634.017,9380.319
11856,12061,0.103198177,,8187.102,844.894
11858,12028,0.155527007,,54492.78,8475.099
11859,12028,0.029725076,,54492.78,1619.802
11859,12028,0.19756999,,54492.78,10766.138
11860,12028,0.117327782,,54492.78,6393.517
11863,12010,0.165611091,,50151.792,8305.693
11863,12010,0.139290456,,50151.792,6985.666
11864,12020,0.026420854,,34500.172,911.524
11865,12020,0.081324812,,34500.172,2805.72
11865,12066,0.030806293,,96124.547,2961.241
11865,12066,0.060774549,,96124.547,5841.926
11866,12066,0.11156426,,96124.547,10724.064
11866,12066,0.029803178,,96124.547,2864.817
11866,12066,0.005591194,,96124.547,537.451
11866,12066,0.039210453,,96124.547,3769.087
11866,12066,0.074595067,,96124.547,7170.417
11868,12065,0.445488873,,50983.554,22712.606
11868,12004,0.153939367,,38422.264,5914.699
11869,20011,0.20765046,,9161.227,1902.333
11869,20152,0.95226725,,4065.322,3871.273
11869,20011,0.274170152,,9161.227,2511.735
11870,20011,0.337599538,,9161.227,3092.826
11871,20537,0.109457039,,71185.81,7791.788
11871,20537,0.130933539,,71185.81,9320.61
11872,20461,0.074481673,,21885.008,1630.032
11872,20537,0.047236661,,71185.81,3362.58
11873,20549,0.107293927,,34370.305,3687.725
11874,20549,0.095064999,,34370.305,3267.413
11876,20105,1,,5641.549,5641.549
11876,20346,0.377641065,,14310.136,5404.095
11876,20346,0.220607687,,14310.136,3156.926
11877,20499,0.768485403,,15399.664,11834.417
11877,20339,0.190970725,,33228.669,6345.703
11877,20339,0.003338202,,33228.669,110.924
11877,20346,0.401751248,,14310.136,5749.115
11878,20499,0.207941745,,15399.664,3202.233
11878,20499,0.023572852,,15399.664,363.014
11878,20339,0.239080657,,33228.669,7944.332
11878,20093,0.053947736,,21403.864,1154.69
11878,20339,0.258871819,,33228.669,8601.966
