kg,PM10,PM2.5,NOx,SO2,CO,VOC, NH3,CN, CO2,CH4
20545,0.001712028,0.001468459,0.001642904,0.001861483,0.001917442,0.001740466,0.002332119,0.00128459,0.001917442,0.001740466
20546,0.002423705,0.00230278,0.002579602,0.00257885,0.002766447,0.002099702,0.002775109,0.002199341,0.002766447,0.002099702
20547,0.00014223,0.000131973,0.000144684,0.000154925,0.000194289,0.000123066,0.000173701,0.000121151,0.000194289,0.000123066
20548,9.86E-05,9.51E-05,9.84E-05,9.93E-05,0.000116258,7.56E-05,0.000115122,9.16E-05,0.000116258,7.56E-05
20549,0.001670145,0.001624126,0.001787907,0.001766044,0.001850189,0.001203364,0.001916148,0.001588934,0.001850189,0.001203364
20550,0.001470742,0.001441883,0.001470721,0.001477754,0.001522547,0.001097077,0.001690808,0.001423301,0.001522547,0.001097077
20551,0.013221489,0.012700449,0.012481464,0.01239516,0.016021278,0.021125728,0.012229216,0.012013219,0.016021278,0.021125728
20552,5.78E-06,5.51E-06,5.01E-06,6.09E-06,1.85E-05,1.06E-05,5.35E-06,4.43E-06,1.85E-05,1.06E-05
20553,0.006601074,0.006765292,0.00670809,0.006469899,0.006487612,0.00619277,0.006273548,0.006901106,0.006487612,0.00619277
20554,0.000305123,0.000321803,0.000277166,0.000292273,0.000354319,0.000226625,0.000294834,0.000328535,0.000354319,0.000226625
20555,0.000440438,0.000383026,0.000486089,0.000497975,0.000553868,0.000358176,0.000607023,0.000337977,0.000553868,0.000358176
20556,5.78E-06,5.51E-06,5.01E-06,6.09E-06,1.85E-05,1.06E-05,5.35E-06,4.43E-06,1.85E-05,1.06E-05
20557,0.002327639,0.002107257,0.002149335,0.002390691,0.002472041,0.002391664,0.002883275,0.001936714,0.002472041,0.002391664
20558,9.86E-05,9.51E-05,8.56E-05,9.93E-05,0.00010705,8.03E-05,0.000115122,9.16E-05,0.00010705,8.03E-05
20559,0.002992675,0.002955632,0.002650664,0.002972029,0.003353502,0.004181798,0.00270215,0.00287169,0.003353502,0.004181798
20560,0.001333542,0.001325199,0.001425708,0.001423391,0.001559797,0.001115255,0.001435733,0.00130901,0.001559797,0.001115255
20561,0.000114498,0.00010847,0.00011864,0.000119438,0.000145404,9.37E-05,0.000136844,0.000102271,0.000145404,9.37E-05
20562,0.00014223,0.000131973,0.000144684,0.000154925,0.000194289,0.000123066,0.000173701,0.000121151,0.000194289,0.000123066
20563,0.000354395,0.000336807,0.000312579,0.000403195,0.000423517,0.000314892,0.00041607,0.000315958,0.000423517,0.000314892
20564,5.78E-06,5.51E-06,5.01E-06,6.09E-06,1.85E-05,1.06E-05,5.35E-06,4.43E-06,1.85E-05,1.06E-05
20565,0.00967563,0.00985127,0.010188114,0.009726875,0.009125653,0.007438477,0.00976653,0.010073115,0.009125653,0.007438477
20566,8.52E-05,8.60E-05,7.33E-05,8.72E-05,0.000100781,7.52E-05,8.84E-05,8.42E-05,0.000100781,7.52E-05
20567,5.78E-06,5.51E-06,5.01E-06,6.09E-06,1.85E-05,1.06E-05,5.35E-06,4.43E-06,1.85E-05,1.06E-05
20568,0.000257551,0.000238281,0.000270114,0.000272228,0.00031189,0.00020171,0.000322792,0.000221681,0.00031189,0.00020171
20569,0.000161315,0.000144252,0.000174515,0.000174688,0.000182669,0.00011963,0.000214467,0.00013102,0.000182669,0.00011963
20570,0.004320737,0.004265695,0.00467418,0.004591763,0.004647932,0.003531833,0.004521947,0.004232269,0.004647932,0.003531833
21001,0.01428067,0.01456204,0.014278697,0.013030089,0.013586105,0.013073862,0.007832426,0.014748672,0.013586105,0.013073862
21002,0.000834124,0.000850202,0.00064415,0.000754971,0.000389664,0.00048649,0.00041322,0.000858682,0.000389664,0.00048649
21003,0.009963635,0.00968012,0.010838927,0.011458085,0.012768757,0.013509455,0.015846154,0.009425492,0.012768757,0.013509455
21004,0.007234581,0.007269767,0.007734632,0.007102261,0.008751785,0.008135742,0.006004085,0.007263431,0.008751785,0.008135742
21005,5.30E-05,4.94E-05,5.64E-05,7.24E-05,0.000129891,0.00011439,0.000109035,4.48E-05,0.000129891,0.00011439
21006,0.000706395,0.000700137,0.000531728,0.000735797,0.000356576,0.00038113,0.000847528,0.000697124,0.000356576,0.00038113
21007,0.000263469,0.000262041,0.000170525,0.000273491,0.00020079,0.000257193,0.000287162,0.000259495,0.00020079,0.000257193
21008,0.012054032,0.01249574,0.008312465,0.00990507,0.002480738,0.004127214,0.002696653,0.012850692,0.002480738,0.004127214
21009,0.000475789,0.00046549,0.000426976,0.00053104,0.000444687,0.000470985,0.000674204,0.000456328,0.000444687,0.000470985
21010,0.006933365,0.00710475,0.005882152,0.006115335,0.00294113,0.003475649,0.003259897,0.007234948,0.00294113,0.003475649
21011,8.48E-05,8.20E-05,7.14E-05,9.98E-05,6.99E-05,7.77E-05,0.000127855,7.88E-05,6.99E-05,7.77E-05
21012,0.001231807,0.001249556,0.001288277,0.001162795,0.001306476,0.0012471,0.000755283,0.0012596,0.001306476,0.0012471
21013,0.002381182,0.00239026,0.002466453,0.002321673,0.001886656,0.001945386,0.001947747,0.002384083,0.001886656,0.001945386
21014,0.000146511,0.000147334,0.000110453,0.000142353,5.53E-05,7.93E-05,0.000106389,0.000147017,5.53E-05,7.93E-05
21015,0.016215052,0.016510133,0.015654237,0.014847533,0.013120956,0.013946114,0.010007361,0.016739144,0.013120956,0.013946114
21016,0.00128448,0.001294531,0.001285676,0.001247949,0.001340996,0.001299701,0.001007538,0.001300657,0.001340996,0.001299701
21017,0.002128595,0.002137221,0.00204795,0.002090737,0.002130878,0.002124525,0.001914027,0.002143167,0.002130878,0.002124525
21018,0.000211669,0.000204383,0.000243731,0.000262355,0.000380726,0.00034878,0.000281756,0.000196527,0.000380726,0.00034878
21019,0.016322493,0.016089124,0.016435819,0.01753817,0.02138896,0.022161015,0.020386489,0.01585264,0.02138896,0.022161015
21020,0.001836089,0.001860927,0.001747671,0.001722765,0.00166523,0.001641473,0.001173613,0.001873829,0.00166523,0.001641473
21021,0.000440299,0.000450349,0.000380722,0.000393815,0.000217919,0.000248093,0.000244822,0.000458647,0.000217919,0.000248093
21022,0.000354916,0.000331811,0.000417943,0.000475487,0.00097729,0.000871201,0.000731007,0.000304791,0.00097729,0.000871201
21023,0.001845723,0.001889301,0.001797893,0.001640833,0.001774706,0.0017216,0.000879612,0.0019187,0.001774706,0.0017216
21024,8.82E-05,8.47E-05,7.25E-05,0.000111102,8.71E-05,0.000102268,0.000151354,8.08E-05,8.71E-05,0.000102268
21025,0.000176557,0.000167846,0.000212041,0.000227364,0.000243081,0.000266952,0.000361768,0.000160337,0.000243081,0.000266952
21026,0.001941402,0.001951943,0.00176172,0.001900255,0.00225457,0.002216508,0.001537657,0.001946626,0.00225457,0.002216508
21027,0.00011909,0.000117161,0.000123701,0.000131233,0.000229592,0.000203577,0.000142907,0.000114366,0.000229592,0.000203577
21028,3.77E-06,2.61E-06,7.96E-06,9.47E-06,1.47E-05,1.37E-05,2.83E-05,1.70E-06,1.47E-05,1.37E-05
21029,4.13E-05,4.01E-05,2.84E-05,4.82E-05,2.13E-05,3.08E-05,5.76E-05,3.88E-05,2.13E-05,3.08E-05
21030,3.84E-05,3.83E-05,2.76E-05,3.83E-05,1.91E-05,2.17E-05,2.53E-05,3.76E-05,1.91E-05,2.17E-05
21031,0.00044035,0.000430989,0.000311268,0.000493628,0.000314277,0.000386352,0.000581441,0.000420249,0.000314277,0.000386352
21032,8.52E-05,8.31E-05,9.33E-05,9.56E-05,0.000108855,0.000115837,9.82E-05,7.98E-05,0.000108855,0.000115837
21033,0.000394717,0.000386774,0.000328922,0.00043943,0.000394213,0.000394761,0.000522865,0.000378776,0.000394213,0.000394761
21034,0.016988992,0.017506652,0.015843966,0.014459782,0.012089519,0.011840928,0.006014657,0.017916331,0.012089519,0.011840929
21035,0.001623461,0.001631346,0.001557071,0.001598637,0.001267781,0.001353561,0.001400463,0.001634525,0.001267781,0.001353561
21036,0.000402439,0.000404165,0.000278961,0.000394226,0.00034475,0.000354648,0.000326738,0.000402834,0.00034475,0.000354648
21037,0.000301106,0.000300416,0.000278059,0.000308145,0.000330247,0.00034363,0.000306995,0.000298652,0.000330247,0.00034363
21038,0.001296545,0.001293656,0.001305332,0.001332309,0.001487945,0.001440175,0.001306442,0.001288234,0.001487945,0.001440175
21039,0.000272065,0.000266255,0.000287909,0.000297734,0.000388904,0.000375376,0.000406081,0.00026223,0.000388904,0.000375376
21040,0.000738197,0.000726896,0.000624265,0.000816233,0.000818975,0.000978756,0.000948592,0.000715681,0.000818975,0.000978756
21041,0.010066616,0.010002972,0.00985139,0.01039697,0.009234951,0.010140805,0.01144376,0.009959432,0.009234951,0.010140805
21042,9.28E-05,8.75E-05,0.000102773,0.000122705,0.000138508,0.000178154,0.000213468,8.23E-05,0.000138508,0.000178154
21043,0.000716592,0.000682147,0.000856013,0.000896931,0.001175857,0.001151922,0.001386849,0.000650714,0.001175857,0.001151922
21044,0.004267331,0.004366546,0.003715057,0.003778653,0.003172839,0.003231852,0.002158803,0.004444435,0.003172839,0.003231852
21045,0.007631926,0.007741678,0.007481829,0.00712433,0.007756626,0.007527899,0.005105938,0.007812893,0.007756626,0.007527899
21046,0.000509394,0.000510237,0.00050845,0.000508405,0.000591555,0.000614802,0.000489725,0.000510296,0.000591555,0.000614802
21047,0.003416709,0.003429651,0.002953045,0.003393859,0.002365617,0.002739398,0.003075906,0.003431193,0.002365617,0.002739398
21048,0.002019046,0.001993263,0.001854227,0.002166621,0.002665128,0.002663224,0.002408927,0.001958564,0.002665128,0.002663224
21049,0.000106884,9.86E-05,0.000111574,0.000154909,0.000279433,0.000261744,0.00022927,8.95E-05,0.000279433,0.000261744
21050,0.000679811,0.000694014,0.000592951,0.000614762,0.000563196,0.000569791,0.000386935,0.000705916,0.000563196,0.000569791
21051,0.003265542,0.003217958,0.003125261,0.003595345,0.003330484,0.003813649,0.004390667,0.003174986,0.003330484,0.003813649
21052,1.13E-05,8.05E-06,1.66E-05,3.23E-05,3.80E-05,3.93E-05,6.00E-05,5.23E-06,3.80E-05,3.93E-05
21053,0.020391685,0.02082161,0.020487661,0.018408985,0.019267951,0.018650531,0.011562983,0.021155103,0.019267951,0.018650531
21054,0.00227765,0.002306799,0.002064536,0.002148416,0.002072834,0.002126834,0.001626374,0.002327797,0.002072834,0.002126834
21055,0.001135174,0.001114531,0.00101753,0.001256162,0.001290817,0.001402788,0.00151709,0.001094426,0.001290817,0.001402788
21056,4.73E-05,3.39E-05,0.00011398,0.000113305,0.000176433,0.000143054,0.00029137,2.20E-05,0.000176433,0.000143054
21057,0.002719617,0.002812623,0.002419876,0.002268067,0.001489859,0.001499865,0.000722301,0.002885705,0.001489859,0.001499865
21058,0.001427564,0.001453962,0.001460615,0.001298271,0.001777137,0.001608335,0.000734191,0.001467701,0.001777137,0.001608335
21059,0.00038252,0.000367676,0.000393138,0.000454224,0.000496404,0.000461389,0.000632995,0.00035361,0.000496404,0.000461389
21060,0.000609151,0.000594809,0.00059298,0.000683101,0.000856967,0.000859282,0.00084724,0.000577674,0.000856967,0.000859282
21061,9.78E-06,7.45E-06,2.18E-05,2.17E-05,5.96E-05,5.38E-05,4.95E-05,4.84E-06,5.96E-05,5.38E-05
21062,0.00050862,0.000510487,0.000437954,0.000512265,0.000357249,0.000424865,0.000485599,0.000511349,0.000357249,0.000424865
21063,0.003264361,0.003326572,0.003435075,0.002964162,0.003065522,0.002952804,0.001944663,0.003375833,0.003065522,0.002952804
21064,0.00112164,0.00113854,0.000952876,0.001047993,0.000540849,0.000675185,0.000735352,0.001148929,0.000540849,0.000675185
21065,0.001246936,0.001200155,0.001621354,0.0014823,0.002731948,0.002396354,0.00210216,0.001151197,0.002731948,0.002396354
21066,0.000478068,0.000434934,0.000585266,0.000701884,0.00104255,0.001073424,0.001401509,0.000397276,0.00104255,0.001073424
21067,0.003405819,0.003472976,0.00343004,0.003084088,0.003350536,0.003185887,0.001927283,0.003522029,0.003350536,0.003185887
21068,0.000266524,0.000274544,0.000144185,0.000228151,6.04E-05,9.14E-05,9.61E-05,0.000280677,6.04E-05,9.14E-05
21069,0.001070744,0.000997576,0.001226093,0.001469991,0.002796452,0.002706083,0.002386575,0.000916946,0.002796452,0.002706083
21070,0.000282926,0.000266084,0.000284349,0.00037753,0.000577197,0.00059099,0.000619778,0.000249352,0.000577197,0.00059099
21071,0.024857617,0.025311542,0.021693497,0.022626651,0.017377423,0.018129878,0.015655962,0.02569226,0.017377423,0.018129878
21072,8.42E-05,8.13E-05,7.56E-05,9.90E-05,7.70E-05,9.12E-05,0.000130885,7.83E-05,7.70E-05,9.12E-05
21073,0.000647686,0.000630331,0.000683124,0.000742309,0.000862886,0.000863506,0.000980168,0.000613503,0.000862886,0.000863506
21074,0.014610194,0.01479727,0.014529726,0.013756381,0.013440568,0.014976167,0.010362646,0.014916959,0.013440568,0.014976167
21075,0.000375084,0.000373844,0.00037932,0.00038758,0.000516055,0.000482505,0.00036549,0.000370677,0.000516055,0.000482505
21076,0.001635697,0.001616914,0.001982004,0.001734657,0.001988594,0.001828673,0.002000343,0.001599941,0.001988594,0.001828673
21077,0.000333651,0.000343311,0.000253186,0.000285853,8.23E-05,9.67E-05,0.000117439,0.000350558,8.23E-05,9.67E-05
21078,9.43E-05,8.89E-05,9.52E-05,0.000124698,0.000124011,0.000154936,0.000171498,8.32E-05,0.000124011,0.000154936
21079,0.001207529,0.001223266,0.001210127,0.001145537,0.001195324,0.001197586,0.000827258,0.001233392,0.001195324,0.001197586
21080,1.69E-05,1.11E-05,1.44E-05,4.19E-05,1.40E-05,1.45E-05,0.000148109,7.22E-06,1.40E-05,1.45E-05
21081,0.000479658,0.000479362,0.000323181,0.000486545,0.000154149,0.000199614,0.000418102,0.000477779,0.000154149,0.000199614
21082,0.001191045,0.001177105,0.001144577,0.001271859,0.001386938,0.001359509,0.001356304,0.001160584,0.001386938,0.001359509
21083,0.003334473,0.003355483,0.003577193,0.003275627,0.004688958,0.004159073,0.002558345,0.003356003,0.004688958,0.004159073
21084,0.000111457,0.000110628,8.30E-05,0.000115563,6.00E-05,6.81E-05,0.000132293,0.000110124,6.00E-05,6.81E-05
21085,0.009956228,0.009877713,0.010006048,0.010464711,0.009311034,0.010290561,0.011568769,0.009806645,0.009311034,0.010290561
21086,0.000314561,0.000310067,0.000336936,0.000343269,0.000380214,0.000398585,0.000371669,0.000303441,0.000380214,0.000398585
21087,0.000372434,0.000351305,0.000409601,0.000486738,0.000446336,0.000478937,0.000731987,0.000330512,0.000446336,0.000478937
21088,0.007778402,0.008107664,0.003740993,0.006175761,0.000145063,0.000876291,0.000997902,0.008378901,0.000145063,0.000876291
21089,0.000238747,0.000229008,0.000249628,0.000278537,0.000182306,0.000180889,0.000335398,0.000216353,0.000182306,0.000180889
21090,0.009880408,0.010175368,0.009125306,0.008459,0.006802073,0.006895324,0.003759508,0.010415849,0.006802073,0.006895324
21091,0.000624351,0.00057528,0.000768231,0.000865629,0.000994268,0.000981614,0.001711116,0.000540642,0.000994268,0.000981614
21092,0.000397524,0.000389875,0.000333363,0.000437162,0.000458021,0.00049344,0.00055509,0.000381703,0.000458021,0.00049344
21093,0.003899349,0.004035288,0.003687169,0.003238195,0.003166172,0.002895001,0.000977636,0.004140587,0.003166172,0.002895001
21094,0.004061284,0.004030996,0.004346184,0.004231512,0.005362915,0.005257043,0.004683205,0.004000964,0.005362915,0.005257043
21095,0.000136815,0.000139816,7.26E-05,0.000122332,2.76E-05,5.37E-05,6.54E-05,0.000141841,2.76E-05,5.37E-05
21096,0.000167903,0.000162469,0.000185833,0.00019963,0.00028487,0.000292528,0.000262784,0.000156843,0.00028487,0.000292528
21097,0.000210182,0.000202681,0.00016963,0.000247205,0.000255816,0.000264043,0.000347258,0.000196018,0.000255816,0.000264043
21098,0.000509687,0.000490092,0.000644326,0.000619786,0.000958726,0.000920057,0.000945348,0.000473213,0.000958726,0.000920057
21099,0.002801524,0.002832995,0.002926498,0.002673047,0.00275776,0.00281837,0.002115103,0.002852016,0.00275776,0.00281837
21100,0.000399398,0.000401685,0.00031075,0.000391725,0.000313219,0.000321346,0.000289882,0.000401224,0.000313219,0.000321346
21101,0.000133502,0.000125998,0.000208727,0.000169731,0.000337505,0.000275981,0.000295272,0.000120103,0.000337505,0.000275981
21102,0.004323432,0.00443766,0.003747719,0.003776,0.003082897,0.002965967,0.001723069,0.004519148,0.003082897,0.002965967
21103,0.003184512,0.003293866,0.002941025,0.00265095,0.002114518,0.002025621,0.000829093,0.003379566,0.002114518,0.002025621
21104,0.001827819,0.001817769,0.001739028,0.001883336,0.002151083,0.002145896,0.001990003,0.001805736,0.002151083,0.002145896
21105,0.00096209,0.000970676,0.000980209,0.000924389,0.000993018,0.000998116,0.000715665,0.000975198,0.000993018,0.000998116
21106,0.002679346,0.002654716,0.002732343,0.002816509,0.003363211,0.00331321,0.003027218,0.002621115,0.003363211,0.00331321
21107,8.06E-05,7.82E-05,5.29E-05,9.50E-05,4.09E-05,5.23E-05,0.000119096,7.63E-05,4.09E-05,5.23E-05
21108,0.001113956,0.001076612,0.001232078,0.001307835,0.001636102,0.001586961,0.00183895,0.001044572,0.001636102,0.001586961
21109,0.001185002,0.001180401,0.001091721,0.001224927,0.000864579,0.000856756,0.00124421,0.001176079,0.000864579,0.000856756
21110,0.00314343,0.003142137,0.003320831,0.003198518,0.003941629,0.003966293,0.003054149,0.003127861,0.003941629,0.003966293
21111,0.000710737,0.00070876,0.000624618,0.000725017,0.000454495,0.000538601,0.000672671,0.000703608,0.000454495,0.000538601
21112,0.005891106,0.006055214,0.003632847,0.005108232,0.001433753,0.002024702,0.002321254,0.006178823,0.001433753,0.002024702
21113,0.000576545,0.000538675,0.000702526,0.000790488,0.000838021,0.000845499,0.001225885,0.000503523,0.000838021,0.000845499
21114,0.301590706,0.29551464,0.330245911,0.328100421,0.356781082,0.349707757,0.443415718,0.291641188,0.356781082,0.349707757
21115,0.007689239,0.007797185,0.008111996,0.007222196,0.007890712,0.007634788,0.005286023,0.007862667,0.007890712,0.007634788
21116,0.001533192,0.001566445,0.001558415,0.00137649,0.001481598,0.001360111,0.000814084,0.001592387,0.001481598,0.001360111
21117,0.003212847,0.003236025,0.002855699,0.003104787,0.002732025,0.002753263,0.002701644,0.003253268,0.002732025,0.002753263
21118,0.007170874,0.007293999,0.007182562,0.006592713,0.00697052,0.006524455,0.004245852,0.007368484,0.00697052,0.006524455
21119,0.018196047,0.018017701,0.018252983,0.018952325,0.019147646,0.01932376,0.021618353,0.017889475,0.019147646,0.01932376
21120,0.000155816,0.000154372,0.000140843,0.000166166,0.000214264,0.000195067,0.000156538,0.000151882,0.000214264,0.000195067
21121,5.14E-05,4.72E-05,4.97E-05,7.38E-05,0.000101483,0.00011341,0.00014,4.34E-05,0.000101483,0.00011341
21122,0.001326405,0.001319872,0.001010406,0.001372804,0.001310666,0.001430528,0.001356584,0.001305818,0.001310666,0.001430528
21123,4.46E-06,3.27E-06,7.97E-06,1.11E-05,1.30E-05,1.76E-05,2.74E-05,2.12E-06,1.30E-05,1.76E-05
21124,0.002403868,0.002432552,0.002428917,0.00226121,0.0017374,0.001797593,0.00167105,0.00244895,0.0017374,0.001797593
21125,0.004077194,0.004159942,0.003488574,0.003696886,0.002534563,0.002924812,0.002328205,0.004223586,0.002534563,0.002924812
21126,0.000640749,0.000626385,0.000692128,0.000720988,0.000936685,0.000843096,0.000861247,0.000611236,0.000936685,0.000843096
21127,0.001431629,0.001473342,0.000859037,0.001231823,0.00032063,0.000472304,0.00055056,0.001505522,0.00032063,0.000472304
21128,0.000244753,0.000215283,0.000332691,0.00040062,0.000574745,0.00056682,0.000847942,0.000191132,0.000574745,0.00056682
21129,0.001814708,0.001855236,0.001398925,0.00162329,0.000740572,0.000904519,0.000931399,0.001883223,0.000740572,0.000904519
21130,0.000496172,0.000490438,0.000475388,0.000532702,0.000509856,0.000509044,0.000558849,0.000484674,0.000509856,0.000509044
21131,0.000158724,0.000157048,0.000180957,0.000168096,0.000279255,0.000222712,0.00013823,0.000153028,0.000279255,0.000222712
21132,0.018336224,0.017838435,0.021516696,0.02097394,0.028302537,0.029208617,0.028710824,0.017405242,0.028302537,0.029208617
21133,4.90E-05,4.53E-05,3.69E-05,7.87E-05,4.69E-05,5.97E-05,0.000106521,4.22E-05,4.69E-05,5.97E-05
21134,0.002784139,0.002780041,0.002487216,0.002858159,0.002743641,0.002995409,0.002692416,0.002763892,0.002743641,0.002995409
21135,5.50E-05,4.89E-05,5.50E-05,8.09E-05,6.29E-05,6.19E-05,0.000187546,4.45E-05,6.29E-05,6.19E-05
21136,0.001787461,0.001798689,0.001537181,0.00174826,0.001249962,0.001437274,0.001543165,0.001806707,0.001249962,0.001437274
21137,0.000722629,0.000702636,0.000856802,0.000834903,0.000980906,0.000983861,0.001118757,0.000686574,0.000980906,0.000983861
21138,0.001785101,0.001794566,0.001501769,0.001739253,0.001810752,0.001893329,0.00133322,0.001792149,0.001810752,0.001893329
21139,0.000286682,0.000267037,0.000319116,0.000395443,0.000421729,0.000413567,0.000646569,0.000250266,0.000421729,0.000413567
21140,0.041962667,0.042674104,0.041050217,0.038556401,0.036614108,0.035227755,0.027500753,0.043270574,0.036614108,0.035227755
21141,0.00036259,0.000340377,0.00058788,0.000466681,0.000745305,0.000684017,0.000864992,0.00032312,0.000745305,0.000684017
21142,0.003319333,0.003361246,0.003702448,0.003144226,0.00399714,0.003671666,0.002349721,0.003386547,0.00399714,0.003671666
21143,0.004519679,0.004518545,0.003808147,0.004549659,0.004288658,0.004428367,0.004093053,0.004492642,0.004288658,0.004428367
21144,0.004599006,0.00464344,0.005195313,0.004359145,0.005304779,0.004463986,0.003624634,0.004676181,0.005304779,0.004463986
